bio_reference,species,sl,COUNT,nl
TBM2002010404,8835390100,36,1,2
TBM2002010404,8847010600,18,2,2
TBM2002010901,8860030201,48,1,1
TBM2002010904,8820020113,55,1,3
TBM2002010904,8820020113,67,1,3
TBM2002010904,8820020113,69,1,3
TBM2002010904,8847010603,21,1,2
TBM2002010904,8847010603,23,1,2
TBM2002010904,8847010701,22,1,2
TBM2002010904,8847010701,25,1,2
TBM2002011002,8762020101,72,1,1
TBM2002011004,6177010102,20,1,1
TBM2002011004,8791031007,42,1,1
TBM2002011004,8803020202,137,1,10
TBM2002011004,8803020202,154,1,10
TBM2002011004,8803020202,160,1,10
TBM2002011004,8803020202,176,1,10
TBM2002011004,8803020202,193,1,10
TBM2002011004,8803020202,199,1,10
TBM2002011004,8803020202,203,1,10
TBM2002011004,8803020202,213,1,10
TBM2002011004,8803020202,242,1,10
TBM2002011004,8803020202,354,1,10
TBM2002011004,8805020300,66,1,13
TBM2002011004,8805020300,72,1,13
TBM2002011004,8805020300,76,1,13
TBM2002011004,8805020300,77,1,13
TBM2002011004,8805020300,78,1,13
TBM2002011004,8805020300,79,2,13
TBM2002011004,8805020300,82,1,13
TBM2002011004,8805020300,83,1,13
TBM2002011004,8805020300,87,2,13
TBM2002011004,8805020300,94,2,13
TBM2002011004,8820020104,152,1,4
TBM2002011004,8820020104,153,1,4
TBM2002011004,8820020104,161,1,4
TBM2002011004,8820020104,174,1,4
TBM2002011004,8820020113,92,1,2
TBM2002011004,8820020113,122,1,2
TBM2002011004,8835390100,30,1,5
TBM2002011004,8835390100,32,2,5
TBM2002011004,8835390100,33,1,5
TBM2002011004,8835390100,35,1,5
TBM2002011004,8835390102,62,1,1
TBM2002011004,8835430201,17,1,10
TBM2002011004,8835430201,19,2,10
TBM2002011004,8835430201,29,1,10
TBM2002011004,8835430201,30,1,10
TBM2002011004,8835430201,31,1,10
TBM2002011004,8835430201,73,2,10
TBM2002011004,8835430201,78,1,10
TBM2002011004,8835430201,82,1,10
TBM2002011004,8835440301,52,1,3
TBM2002011004,8835440301,68,1,3
TBM2002011004,8835440301,70,1,3
TBM2002011004,8860020703,25,1,1
TBM2002011004,8861010208,15,1,2
TBM2002011004,8861010208,43,1,2
TBM2002011103,6189010301,31,1,1
TBM2002011103,8783010202,112,1,1
TBM2002011103,8805020300,45,1,2
TBM2002011103,8805020300,53,1,2
TBM2002011103,8820020113,101,1,1
TBM2002011103,8826020103,44,1,2
TBM2002011103,8826020103,47,1,2
TBM2002011103,8826020104,34,1,1
TBM2002011103,8835440901,53,1,3
TBM2002011103,8835440901,60,1,3
TBM2002011103,8835440901,75,1,3
TBM2002011103,8861010208,18,1,3
TBM2002011103,8861010208,20,1,3
TBM2002011103,8861010208,21,1,3
TBM2002011105,8820020113,65,1,1
TBM2002020203,8805020300,42,1,13
TBM2002020203,8805020300,44,1,13
TBM2002020203,8805020300,47,1,13
TBM2002020203,8805020300,50,1,13
TBM2002020203,8805020300,52,1,13
TBM2002020203,8805020300,54,1,13
TBM2002020203,8805020300,55,1,13
TBM2002020203,8805020300,57,1,13
TBM2002020203,8805020300,58,2,13
TBM2002020203,8805020300,63,1,13
TBM2002020203,8805020300,65,1,13
TBM2002020203,8805020300,67,1,13
TBM2002020207,6189010301,44,1,3
TBM2002020207,6189010301,52,1,3
TBM2002020207,6189010301,74,1,3
TBM2002020207,8747020201,46,1,8
TBM2002020207,8747020201,47,2,8
TBM2002020207,8747020201,50,1,8
TBM2002020207,8747020201,53,1,8
TBM2002020207,8747020201,55,1,8
TBM2002020207,8747020201,56,1,8
TBM2002020207,8747020201,91,1,8
TBM2002020207,8747020202,47,2,13
TBM2002020207,8747020202,49,1,13
TBM2002020207,8747020202,50,3,13
TBM2002020207,8747020202,51,1,13
TBM2002020207,8747020202,52,1,13
TBM2002020207,8747020202,53,2,13
TBM2002020207,8747020202,55,1,13
TBM2002020207,8747020202,56,1,13
TBM2002020207,8747020202,60,1,13
TBM2002020207,8747020203,44,1,3
TBM2002020207,8747020203,46,1,3
TBM2002020207,8747020203,47,1,3
TBM2002020207,8805020201,80,1,1
TBM2002020207,8820020113,69,1,1
TBM2002020207,8835440401,144,1,1
TBM2002020207,8842010302,36,1,1
TBM2002020207,8847010600,17,3,6
TBM2002020207,8847010600,18,2,6
TBM2002020207,8847010600,19,1,6
TBM2002020207,8847010603,21,1,6
TBM2002020207,8847010603,23,2,6
TBM2002020207,8847010603,25,2,6
TBM2002020207,8847010603,27,1,6
TBM2002020207,8847010701,21,1,10
TBM2002020207,8847010701,26,1,10
TBM2002020207,8847010701,27,2,10
TBM2002020207,8847010701,28,2,10
TBM2002020207,8847010701,30,1,10
TBM2002020207,8847010701,36,1,10
TBM2002020207,8847010701,41,1,10
TBM2002020207,8847010701,46,1,10
TBM2002020207,8858020101,55,1,1
TBM2002020208,8805020300,67,1,10
TBM2002020208,8805020300,72,1,10
TBM2002020208,8805020300,74,2,10
TBM2002020208,8805020300,75,1,10
TBM2002020208,8805020300,77,1,10
TBM2002020208,8805020300,79,1,10
TBM2002020208,8805020300,81,1,10
TBM2002020208,8805020300,84,1,10
TBM2002020208,8805020300,85,1,10
TBM2002020208,8847010600,18,1,2
TBM2002020208,8847010600,19,1,2
TBM2002020403,6177010102,10,1,1
TBM2002020403,6189010301,13,1,2
TBM2002020403,6189010301,19,1,2
TBM2002020403,8820020113,24,1,4
TBM2002020403,8820020113,74,1,4
TBM2002020403,8820020113,81,1,4
TBM2002020403,8820020113,95,1,4
TBM2002020403,8835400201,17,2,2
TBM2002020403,8835430201,19,1,13
TBM2002020403,8835430201,22,3,13
TBM2002020403,8835430201,23,3,13
TBM2002020403,8835430201,24,4,13
TBM2002020403,8835430201,25,2,13
TBM2002020403,8835440401,16,2,13
TBM2002020403,8835440401,17,4,13
TBM2002020403,8835440401,21,1,13
TBM2002020403,8835440401,23,3,13
TBM2002020403,8835440401,24,1,13
TBM2002020403,8835440401,26,1,13
TBM2002020403,8835440401,27,1,13
TBM2002020403,8847010603,22,1,2
TBM2002020403,8847010603,25,1,2
TBM2002020404,8762020101,98,1,3
TBM2002020404,8762020101,107,1,3
TBM2002020404,8762020101,112,1,3
TBM2002020404,8858020101,47,1,1
TBM2002020407,8826020103,130,1,1
TBM2002020407,8835400201,18,1,1
TBM2002020407,8835430201,20,1,10
TBM2002020407,8835430201,21,1,10
TBM2002020407,8835430201,22,1,10
TBM2002020407,8835430201,23,4,10
TBM2002020407,8835430201,24,2,10
TBM2002020407,8835430201,27,1,10
TBM2002020407,8858020101,56,1,1
TBM2002020604,8762020101,34,1,3
TBM2002020604,8762020101,75,1,3
TBM2002020604,8762020101,120,1,3
TBM2002021004,8762020101,120,1,1
TBM2002021004,8820020113,89,1,1
TBM2002021004,8835400201,19,1,1
TBM2002021004,8835430201,19,1,2
TBM2002021004,8835430201,22,1,2
TBM2002021006,8783010202,48,1,1
TBM2002021006,8804040301,18,3,13
TBM2002021006,8804040301,19,3,13
TBM2002021006,8804040301,20,1,13
TBM2002021006,8804040301,21,2,13
TBM2002021006,8804040301,22,2,13
TBM2002021006,8804040301,24,1,13
TBM2002021006,8804040301,25,1,13
TBM2002021006,8820020113,73,1,3
TBM2002021006,8820020113,78,1,3
TBM2002021006,8820020113,86,1,3
TBM2002021006,8835400201,27,1,1
TBM2002021006,8835430201,18,3,14
TBM2002021006,8835430201,19,1,14
TBM2002021006,8835430201,20,1,14
TBM2002021006,8835430201,22,1,14
TBM2002021006,8835430201,23,2,14
TBM2002021006,8835430201,25,1,14
TBM2002021006,8835430201,28,2,14
TBM2002021006,8835430201,30,2,14
TBM2002021006,8835430201,35,1,14
TBM2002021006,8835440401,22,1,2
TBM2002021006,8835440401,30,1,2
TBM2002021006,8847010600,16,1,3
TBM2002021006,8847010600,18,1,3
TBM2002021006,8847010600,19,1,3
TBM2002021006,8847010603,22,3,13
TBM2002021006,8847010603,23,1,13
TBM2002021006,8847010603,24,2,13
TBM2002021006,8847010603,25,1,13
TBM2002021006,8847010603,26,1,13
TBM2002021006,8847010603,27,1,13
TBM2002021006,8847010603,28,1,13
TBM2002021006,8847010603,29,2,13
TBM2002021006,8847010603,33,1,13
TBM2002021006,8847010701,27,1,11
TBM2002021006,8847010701,28,1,11
TBM2002021006,8847010701,34,1,11
TBM2002021006,8847010701,35,1,11
TBM2002021006,8847010701,37,1,11
TBM2002021006,8847010701,42,1,11
TBM2002021006,8847010701,43,1,11
TBM2002021006,8847010701,47,2,11
TBM2002021006,8847010701,48,1,11
TBM2002021006,8847010701,58,1,11
TBM2002021104,8805020300,46,1,8
TBM2002021104,8805020300,47,1,8
TBM2002021104,8805020300,48,1,8
TBM2002021104,8805020300,51,1,8
TBM2002021104,8805020300,57,1,8
TBM2002021104,8805020300,60,1,8
TBM2002021104,8805020300,68,1,8
TBM2002021104,8805020300,70,1,8
TBM2002021104,8820020113,60,1,9
TBM2002021104,8820020113,63,1,9
TBM2002021104,8820020113,71,1,9
TBM2002021104,8820020113,72,2,9
TBM2002021104,8820020113,74,2,9
TBM2002021104,8820020113,75,1,9
TBM2002021104,8820020113,95,1,9
TBM2002021104,8835430201,16,1,13
TBM2002021104,8835430201,17,1,13
TBM2002021104,8835430201,18,2,13
TBM2002021104,8835430201,19,2,13
TBM2002021104,8835430201,20,1,13
TBM2002021104,8835430201,21,3,13
TBM2002021104,8835430201,24,2,13
TBM2002021104,8835430201,26,1,13
TBM2002021104,8835440401,15,1,9
TBM2002021104,8835440401,16,2,9
TBM2002021104,8835440401,17,1,9
TBM2002021104,8835440401,18,3,9
TBM2002021104,8835440401,22,1,9
TBM2002021104,8835440401,24,1,9
TBM2002021104,8847010603,19,3,8
TBM2002021104,8847010603,20,1,8
TBM2002021104,8847010603,21,1,8
TBM2002021104,8847010603,24,3,8
TBM2002021104,8847010701,39,1,2
TBM2002021104,8847010701,40,1,2
TBM2002021105,8826020103,58,1,2
TBM2002021105,8826020103,77,1,2
TBM2002021106,6189010301,10,1,1
TBM2002021106,8747020202,27,3,14
TBM2002021106,8747020202,28,3,14
TBM2002021106,8747020202,30,1,14
TBM2002021106,8747020202,32,1,14
TBM2002021106,8747020202,34,1,14
TBM2002021106,8747020202,37,1,14
TBM2002021106,8747020202,40,2,14
TBM2002021106,8747020202,47,1,14
TBM2002021106,8747020202,50,1,14
TBM2002021106,8835430201,15,2,10
TBM2002021106,8835430201,19,2,10
TBM2002021106,8835430201,20,3,10
TBM2002021106,8835430201,21,1,10
TBM2002021106,8835430201,25,1,10
TBM2002021106,8835430201,28,1,10
TBM2002021106,8847010603,27,1,1
TBM2002021106,8847010701,36,1,2
TBM2002021106,8847010701,38,1,2
TBM2002021106,8861010208,25,1,1
TBM2002030101,8804040501,61,1,1
TBM2002030101,8820020113,68,1,1
TBM2002030103,6177010102,11,1,1
TBM2002030103,8820020113,40,1,10
TBM2002030103,8820020113,51,1,10
TBM2002030103,8820020113,53,1,10
TBM2002030103,8820020113,54,1,10
TBM2002030103,8820020113,60,1,10
TBM2002030103,8820020113,64,1,10
TBM2002030103,8820020113,68,1,10
TBM2002030103,8820020113,71,1,10
TBM2002030103,8820020113,80,1,10
TBM2002030103,8820020113,91,1,10
TBM2002030103,8835430201,22,2,7
TBM2002030103,8835430201,25,1,7
TBM2002030103,8835430201,27,1,7
TBM2002030103,8835430201,28,1,7
TBM2002030103,8835430201,29,1,7
TBM2002030103,8835430201,31,1,7
TBM2002030103,8847010600,18,1,1
TBM2002030103,8847010603,25,1,2
TBM2002030103,8847010603,27,1,2
TBM2002030103,8847010701,60,1,1
TBM2002030105,8820020113,49,1,2
TBM2002030105,8820020113,50,1,2
TBM2002030105,8836010101,165,1,3
TBM2002030105,8836010101,173,1,3
TBM2002030105,8836010101,192,1,3
TBM2002030105,8847010603,22,1,3
TBM2002030105,8847010603,26,1,3
TBM2002030105,8847010603,30,1,3
TBM2002030105,8861010208,47,1,2
TBM2002030105,8861010208,50,1,2
TBM2002030207,8762020101,86,1,1
TBM2002030207,8804040501,38,1,2
TBM2002030207,8804040501,53,1,2
TBM2002030207,8805020300,25,1,15
TBM2002030207,8805020300,27,1,15
TBM2002030207,8805020300,30,1,15
TBM2002030207,8805020300,32,1,15
TBM2002030207,8805020300,33,1,15
TBM2002030207,8805020300,34,1,15
TBM2002030207,8805020300,36,2,15
TBM2002030207,8805020300,40,1,15
TBM2002030207,8805020300,46,1,15
TBM2002030207,8805020300,55,1,15
TBM2002030207,8805020300,62,1,15
TBM2002030207,8805020300,71,2,15
TBM2002030207,8805020300,72,1,15
TBM2002030207,8835440401,24,1,1
TBM2002030207,8836010101,21,1,1
TBM2002030207,8861010208,33,1,1
TBM2002030208,8804040501,24,1,11
TBM2002030208,8804040501,29,2,11
TBM2002030208,8804040501,30,2,11
TBM2002030208,8804040501,32,1,11
TBM2002030208,8804040501,33,1,11
TBM2002030208,8804040501,34,2,11
TBM2002030208,8804040501,55,1,11
TBM2002030208,8804040501,56,1,11
TBM2002030208,8805020300,27,1,10
TBM2002030208,8805020300,35,2,10
TBM2002030208,8805020300,44,1,10
TBM2002030208,8805020300,51,1,10
TBM2002030208,8805020300,68,1,10
TBM2002030208,8805020300,73,2,10
TBM2002030208,8805020300,75,1,10
TBM2002030208,8805020300,76,1,10
TBM2002030208,8820020113,71,1,9
TBM2002030208,8820020113,72,1,9
TBM2002030208,8820020113,73,1,9
TBM2002030208,8820020113,76,1,9
TBM2002030208,8820020113,77,2,9
TBM2002030208,8820020113,79,1,9
TBM2002030208,8820020113,86,1,9
TBM2002030208,8820020113,94,1,9
TBM2002030208,8835430201,20,1,6
TBM2002030208,8835430201,21,1,6
TBM2002030208,8835430201,22,1,6
TBM2002030208,8835430201,24,1,6
TBM2002030208,8835430201,25,1,6
TBM2002030208,8835430201,27,1,6
TBM2002030208,8835440401,24,2,2
TBM2002030208,8836010101,19,1,8
TBM2002030208,8836010101,21,2,8
TBM2002030208,8836010101,24,1,8
TBM2002030208,8836010101,25,2,8
TBM2002030208,8836010101,26,1,8
TBM2002030208,8836010101,27,1,8
TBM2002030208,8847010603,22,2,5
TBM2002030208,8847010603,24,2,5
TBM2002030208,8847010603,25,1,5
TBM2002030208,8847010701,36,1,4
TBM2002030208,8847010701,37,1,4
TBM2002030208,8847010701,42,1,4
TBM2002030208,8847010701,44,1,4
TBM2002030208,8861010208,20,1,2
TBM2002030208,8861010208,25,1,2
TBM2002030503,8820020102,102,1,2
TBM2002030503,8820020102,105,1,2
TBM2002030503,8820020113,94,1,3
TBM2002030503,8820020113,111,1,3
TBM2002030503,8820020113,130,1,3
TBM2002030503,8820020205,32,1,2
TBM2002030503,8820020205,33,1,2
TBM2002030503,8835360102,48,1,1
TBM2002030503,8835390100,39,1,1
TBM2002030503,8835400201,20,1,10
TBM2002030503,8835400201,22,1,10
TBM2002030503,8835400201,26,1,10
TBM2002030503,8835400201,27,2,10
TBM2002030503,8835400201,28,4,10
TBM2002030503,8835400201,31,1,10
TBM2002030503,8835430201,21,1,15
TBM2002030503,8835430201,22,2,15
TBM2002030503,8835430201,24,1,15
TBM2002030503,8835430201,25,2,15
TBM2002030503,8835430201,26,1,15
TBM2002030503,8835430201,28,1,15
TBM2002030503,8835430201,31,1,15
TBM2002030503,8835430201,32,1,15
TBM2002030503,8835430201,56,1,15
TBM2002030503,8835430201,83,1,15
TBM2002030503,8835430201,95,1,15
TBM2002030503,8835430201,113,1,15
TBM2002030503,8835430201,117,1,15
TBM2002030503,8860020703,16,1,1
TBM2002030503,8861010208,197,1,1
TBM2002030701,5802010101,26,1,2
TBM2002030701,5802010101,34,1,2
TBM2002030701,8762020101,38,1,1
TBM2002030702,8835430201,23,1,3
TBM2002030702,8835430201,26,1,3
TBM2002030702,8835430201,28,1,3
TBM2002031201,8835400201,15,1,13
TBM2002031201,8835400201,16,2,13
TBM2002031201,8835400201,17,2,13
TBM2002031201,8835400201,18,1,13
TBM2002031201,8835400201,19,1,13
TBM2002031201,8835400201,20,2,13
TBM2002031201,8835400201,21,1,13
TBM2002031201,8835400201,22,1,13
TBM2002031201,8835400201,25,1,13
TBM2002031201,8835400201,28,1,13
TBM2002031201,8835430201,15,2,13
TBM2002031201,8835430201,20,1,13
TBM2002031201,8835430201,21,1,13
TBM2002031201,8835430201,23,1,13
TBM2002031201,8835430201,24,1,13
TBM2002031201,8835430201,25,1,13
TBM2002031201,8835430201,27,2,13
TBM2002031201,8835430201,28,1,13
TBM2002031201,8835430201,29,1,13
TBM2002031201,8835430201,31,2,13
TBM2002031203,8762020101,90,1,1
TBM2002031204,5802010101,126,1,1
TBM2002031204,6177010102,11,1,1
TBM2002031204,8762020101,36,1,2
TBM2002031204,8762020101,38,1,2
TBM2002031204,8820020113,70,1,4
TBM2002031204,8820020113,72,1,4
TBM2002031204,8820020113,79,1,4
TBM2002031204,8820020113,91,1,4
TBM2002031204,8835400201,22,2,3
TBM2002031204,8835400201,26,1,3
TBM2002031204,8835430201,20,1,10
TBM2002031204,8835430201,21,1,10
TBM2002031204,8835430201,22,1,10
TBM2002031204,8835430201,24,2,10
TBM2002031204,8835430201,25,1,10
TBM2002031204,8835430201,26,3,10
TBM2002031204,8835430201,32,1,10
TBM2002031204,8835440401,34,1,1
TBM2002031204,8847010603,25,2,3
TBM2002031204,8847010603,26,1,3
TBM2002031302,8820020104,111,1,1
TBM2002031302,8820020113,79,1,5
TBM2002031302,8820020113,84,1,5
TBM2002031302,8820020113,91,1,5
TBM2002031302,8820020113,124,1,5
TBM2002031302,8820020113,127,1,5
TBM2002031302,8835430201,25,1,13
TBM2002031302,8835430201,26,1,13
TBM2002031302,8835430201,27,1,13
TBM2002031302,8835430201,28,1,13
TBM2002031302,8835430201,30,2,13
TBM2002031302,8835430201,31,1,13
TBM2002031302,8835430201,32,1,13
TBM2002031302,8835430201,34,2,13
TBM2002031302,8835430201,38,1,13
TBM2002031302,8835430201,39,1,13
TBM2002031302,8835430201,40,1,13
TBM2002031302,8836010101,24,1,1
TBM2002031305,6189010301,35,1,1
TBM2002031305,8820020113,71,1,8
TBM2002031305,8820020113,80,1,8
TBM2002031305,8820020113,85,1,8
TBM2002031305,8820020113,89,1,8
TBM2002031305,8820020113,91,1,8
TBM2002031305,8820020113,101,1,8
TBM2002031305,8820020113,109,1,8
TBM2002031305,8820020113,115,1,8
TBM2002031305,8835390100,32,1,3
TBM2002031305,8835390100,38,1,3
TBM2002031305,8835390100,39,1,3
TBM2002031305,8835390102,43,1,10
TBM2002031305,8835390102,50,1,10
TBM2002031305,8835390102,53,1,10
TBM2002031305,8835390102,54,1,10
TBM2002031305,8835390102,57,1,10
TBM2002031305,8835390102,60,1,10
TBM2002031305,8835390102,68,1,10
TBM2002031305,8835390102,82,1,10
TBM2002031305,8835390102,84,1,10
TBM2002031305,8835390102,89,1,10
TBM2002031305,8835400201,24,1,13
TBM2002031305,8835400201,26,1,13
TBM2002031305,8835400201,27,1,13
TBM2002031305,8835400201,28,1,13
TBM2002031305,8835400201,30,1,13
TBM2002031305,8835400201,31,1,13
TBM2002031305,8835400201,32,2,13
TBM2002031305,8835400201,33,3,13
TBM2002031305,8835400201,34,1,13
TBM2002031305,8835400201,37,1,13
TBM2002031305,8835430201,20,1,20
TBM2002031305,8835430201,23,2,20
TBM2002031305,8835430201,24,2,20
TBM2002031305,8835430201,25,3,20
TBM2002031305,8835430201,26,1,20
TBM2002031305,8835430201,30,1,20
TBM2002031305,8835430201,50,1,20
TBM2002031305,8835430201,53,2,20
TBM2002031305,8835430201,54,1,20
TBM2002031305,8835430201,60,1,20
TBM2002031305,8835430201,80,1,20
TBM2002031305,8835430201,85,1,20
TBM2002031305,8835430201,88,2,20
TBM2002031305,8835430201,89,1,20
TBM2002031305,8835440401,21,1,4
TBM2002031305,8835440401,26,1,4
TBM2002031305,8835440401,29,1,4
TBM2002031305,8835440401,33,1,4
TBM2002031305,8842010302,36,1,1
TBM2002031305,8847010603,20,1,6
TBM2002031305,8847010603,22,1,6
TBM2002031305,8847010603,24,1,6
TBM2002031305,8847010603,28,1,6
TBM2002031305,8847010603,30,2,6
TBM2002031305,8847010701,34,1,1
TBM2002031305,8860030201,21,1,3
TBM2002031305,8860030201,64,1,3
TBM2002031305,8860030201,82,1,3
TBM2002034610,6189010301,116,1,3
TBM2002034610,6189010301,121,1,3
TBM2002034610,6189010301,130,1,3
TBM2002034610,8747020202,32,1,9
TBM2002034610,8747020202,36,1,9
TBM2002034610,8747020202,38,1,9
TBM2002034610,8747020202,39,1,9
TBM2002034610,8747020202,40,2,9
TBM2002034610,8747020202,43,1,9
TBM2002034610,8747020202,45,1,9
TBM2002034610,8747020202,47,1,9
TBM2002034610,8805020300,52,1,1
TBM2002034610,8835440401,35,1,3
TBM2002034610,8835440401,43,1,3
TBM2002034610,8835440401,49,1,3
TBM2002040104,8762020101,124,1,1
TBM2002040104,8835430201,21,1,1
TBM2002040605,8747020201,52,1,1
TBM2002040605,8805020300,19,1,1
TBM2002040605,8820020113,110,1,1
TBM2002040605,8835400201,24,1,8
TBM2002040605,8835400201,26,1,8
TBM2002040605,8835400201,38,1,8
TBM2002040605,8835400201,44,1,8
TBM2002040605,8835400201,45,1,8
TBM2002040605,8835400201,46,1,8
TBM2002040605,8835400201,47,1,8
TBM2002040605,8835400201,49,1,8
TBM2002040605,8835430201,37,1,10
TBM2002040605,8835430201,41,1,10
TBM2002040605,8835430201,42,1,10
TBM2002040605,8835430201,44,2,10
TBM2002040605,8835430201,45,1,10
TBM2002040605,8835430201,48,1,10
TBM2002040605,8835430201,49,1,10
TBM2002040605,8835430201,50,1,10
TBM2002040605,8835430201,51,1,10
TBM2002040605,8860030201,169,1,1
TBM2002040605,8861030101,104,1,1
TBM2002040606,6189010301,83,1,1
TBM2002040606,8820020113,45,1,8
TBM2002040606,8820020113,74,2,8
TBM2002040606,8820020113,86,1,8
TBM2002040606,8820020113,91,1,8
TBM2002040606,8820020113,94,1,8
TBM2002040606,8820020113,99,1,8
TBM2002040606,8820020113,109,1,8
TBM2002040606,8835400201,19,1,10
TBM2002040606,8835400201,21,2,10
TBM2002040606,8835400201,22,1,10
TBM2002040606,8835400201,23,1,10
TBM2002040606,8835400201,26,3,10
TBM2002040606,8835400201,27,1,10
TBM2002040606,8835400201,31,1,10
TBM2002040606,8835430201,21,1,10
TBM2002040606,8835430201,26,1,10
TBM2002040606,8835430201,31,1,10
TBM2002040606,8835430201,32,1,10
TBM2002040606,8835430201,33,1,10
TBM2002040606,8835430201,36,1,10
TBM2002040606,8835430201,42,1,10
TBM2002040606,8835430201,44,1,10
TBM2002040606,8835430201,46,2,10
TBM2002040606,8835440603,43,1,2
TBM2002040606,8835440603,56,1,2
TBM2002040606,8860020703,27,1,3
TBM2002040606,8860020703,32,1,3
TBM2002040606,8860020703,52,1,3
TBM2002040606,8861010208,81,1,1
TBM2002040606,8861030101,121,1,1
TBM2002040703,8747020202,30,1,13
TBM2002040703,8747020202,31,1,13
TBM2002040703,8747020202,32,1,13
TBM2002040703,8747020202,34,4,13
TBM2002040703,8747020202,35,5,13
TBM2002040703,8747020202,36,1,13
TBM2002040703,8783010202,58,1,2
TBM2002040703,8783010202,59,1,2
TBM2002040703,8804040301,20,2,13
TBM2002040703,8804040301,22,2,13
TBM2002040703,8804040301,24,2,13
TBM2002040703,8804040301,25,2,13
TBM2002040703,8804040301,26,1,13
TBM2002040703,8804040301,27,1,13
TBM2002040703,8804040301,28,2,13
TBM2002040703,8804040301,32,1,13
TBM2002040703,8804040501,44,1,4
TBM2002040703,8804040501,45,1,4
TBM2002040703,8804040501,46,1,4
TBM2002040703,8804040501,57,1,4
TBM2002040703,8805020300,26,1,13
TBM2002040703,8805020300,28,1,13
TBM2002040703,8805020300,32,1,13
TBM2002040703,8805020300,33,1,13
TBM2002040703,8805020300,34,1,13
TBM2002040703,8805020300,35,2,13
TBM2002040703,8805020300,40,1,13
TBM2002040703,8805020300,47,1,13
TBM2002040703,8805020300,48,4,13
TBM2002040703,8820020113,74,1,1
TBM2002040703,8835430201,42,1,11
TBM2002040703,8835430201,43,1,11
TBM2002040703,8835430201,47,1,11
TBM2002040703,8835430201,48,1,11
TBM2002040703,8835430201,50,1,11
TBM2002040703,8835430201,52,1,11
TBM2002040703,8835430201,54,1,11
TBM2002040703,8835430201,55,1,11
TBM2002040703,8835430201,56,1,11
TBM2002040703,8835430201,57,1,11
TBM2002040703,8835430201,60,1,11
