NODCCODE,TSN,spp_code,Scientificname,Commonname,Manufactured_nodccode,Manufactured_tsn,spp_code_old
8850020500,172394,Evoxymetopon spp.,Evoxymetopon spp.,cutlassfishes,0,0,Evoxymetopon spp.
8850020501,172395,Evo. taeniatus,Evoxymetopon taeniatus,Channel Scabbardfish,0,0,E. taeniatus
8850030000,172398,Scombridae spp.,Scombridae spp.,mackerels,0,0,Scombridae spp.
8850030100,172399,Euthynnus spp.,Euthynnus spp.,mackerels,0,0,Euthynnus spp.
8850030101,172401,Kat. pelamis,Katsuwonus pelamis,Skipjack Tuna,0,0,E. pelamis
8850030102,172402,Eut. alletteratus,Euthynnus alletteratus,Little Tunny,0,0,E. alletteratus
8850030200,172407,Sarda spp.,Sarda spp.,mackerels,0,0,Sarda spp.
8850030202,172409,Sar. sarda,Sarda sarda,Atlantic Bonito,0,0,S. sarda
8850030300,172411,Scomber spp.,Scomber spp.,mackerels,0,0,Scomber spp.
8850030301,172412,Sco. colias,Scomber colias,Atlantic Chub Mackerel,0,0,S. japonicus
8850030400,172418,Thunnus spp.,Thunnus spp.,mackerels,0,0,Thunnus spp.
8850030401,172419,Thu. alalunga,Thunnus alalunga,Albacore,0,0,T. alalunga
8850030402,172421,Thu. thynnus,Thunnus thynnus,Bluefin Tuna,0,0,T. thynnus
8850030403,172423,Thu. albacares,Thunnus albacares,Yellowfin Tuna,0,0,T. albacares
8850030404,172427,Thu. atlanticus,Thunnus atlanticus,Blackfin Tuna,0,0,Th. atlanticus
8850030405,172428,Thu. obesus,Thunnus obesus,Bigeye Tuna,0,0,T. obesus
8850030500,172434,Scomberomorus spp.,Scomberomorus spp.,mackerels,0,0,Scomberomorus spp.
8850030501,172435,Sco. cavalla,Scomberomorus cavalla,King Mackerel,0,0,S. cavalla
8850030502,172436,Sco. maculatus,Scomberomorus maculatus,Spanish Mackerel,0,0,Sc. maculatus
8850030503,172437,Sco. regalis,Scomberomorus regalis,Cero,0,0,S. regalis
8850030600,172450,Acanthocybium spp.,Acanthocybium spp.,mackerels,0,0,Acanthocybium spp.
8850030601,172451,Aca. solandri,Acanthocybium solandri,Wahoo,0,0,A. solanderi
8850030700,172454,Auxis spp.,Auxis spp.,mackerels,0,0,Auxis spp.
8850030701,172455,Aux. rochei,Auxis rochei,Bullet Mackerel,0,0,A. rochei
8850030702,172456,Aux. thazard,Auxis thazard,Frigate Mackerel,0,0,A. thazard
8850031600,172475,Katsuwonus spp.,Katsuwonus spp.,Skipjack Tunas,0,0,Katsuwonus spp.
8850038000,172457,Scombridae spp. (mackerels),Scombridae spp. (mackerels),Scombridae spp. (mackerels),1,1,Scombridae spp. (1)
8850039000,172458,Scombridae spp. (tunas),Scombridae spp. (tunas),Scombridae spp. (tunas),1,1,Scombridae spp. (2)
8850040000,172480,Xiphiidae spp.,Xiphiidae spp.,Swordfishes,0,0,Xiphiidae spp.
8850040100,172481,Xiphias spp.,Xiphias spp.,Swordfishes,0,0,Xiphias spp.
8850040101,172482,Xip. gladius,Xiphias gladius,Swordfish,0,0,X. gladius
8850050000,172483,Luvaridae spp.,Luvaridae spp.,Louvars,0,0,Luvaridae spp.
8850050100,172484,Luvarus spp.,Luvarus spp.,louvars,0,0,Luvarus spp.
8850050101,172485,Luv. imperialis,Luvarus imperialis,Louvar,0,0,L. imperialis
8850060000,172486,Istiophoridae spp.,Istiophoridae spp.,billfishes,0,0,Istiophoridae spp.
8850060100,172487,Istiophorus spp.,Istiophorus spp.,billfishes,0,0,Istiophorus spp.
8850060101,172488,Ist. platypterus,Istiophorus platypterus,Sailfish,0,0,I. platypterus
8850060200,172490,Makaira spp.,Makaira spp.,billfishes,0,0,Makaira spp.
8850060201,172491,Mak. nigricans,Makaira nigricans,Blue Marlin,0,0,M. nigricans
8850060300,172498,Tetrapturus spp.,Tetrapturus spp.,billfishes,0,0,Tetrapturus spp.
8850060301,768126,Kaj. albida,Kajikia albida,White Marlin,0,0,T. albidus
8850060303,172501,Tet. georgii,Tetrapturus georgii,Roundscale Spearfish,0,0,Tet. georgii
8850060304,172502,Tet. pfluegeri,Tetrapturus pfluegeri,Longbill Spearfish,0,0,T. pfluegeri
8850070000,645304,Scombropidae spp.,Scombropidae spp.,Gnomefishes,1,0,Scombropidae spp.
8851010000,172508,Centrolophidae spp.,Centrolophidae spp.,Medusafishes,0,0,Centrolophidae spp.
8851010100,642453,Schedophilus spp.,Schedophilus spp.,medusafishes,1,0,Schedophilus spp.
8851010101,642579,Sch. pemarco,Schedophilus pemarco,Pemarco Blackfish,1,0,S. pemarco
8851010200,172511,Hyperoglyphe spp.,Hyperoglyphe spp.,medusafishes,0,0,Hyperoglyphe spp.
8851010201,172512,Hyp. perciformis,Hyperoglyphe perciformis,Barrelfish,0,0,H. perciformis
8851010202,172513,Hyp. bythites,Hyperoglyphe bythites,Black Driftfish,0,0,H. bythites
8851020000,172535,Nomeidae spp.,Nomeidae spp.,Driftfishes,0,0,Nomeidae spp.
8851020100,172536,Ariomma spp.,Ariomma spp.,ariommatids,0,0,Ariomma spp.
8851020101,172537,Ari. bondi,Ariomma bondi,Silver-rag,0,0,A. bondi
8851020102,172538,Ari. melana,Ariomma melana,Brown Driftfish,0,0,Ari. melanum
8851020104,172540,Ari. regulus,Ariomma regulus,Spotted Driftfish,0,0,A. regulus
8851020200,172545,Cubiceps spp.,Cubiceps spp.,driftfishes,0,0,Cubiceps spp.
8851020202,172546,Cub. pauciradiatus,Cubiceps pauciradiatus,Bigeye Cigarfish,0,0,C. athenae
8851020300,172553,Nomeus spp.,Nomeus spp.,driftfishes,0,0,Nomeus spp.
8851020301,172554,Nom. gronovii,Nomeus gronovii,Man-of-war Fish,0,0,N. gronovii
8851020400,172555,Psenes spp.,Psenes spp.,driftfishes,0,0,Psenes spp.
8851020401,172556,Pse. cyanophrys,Psenes cyanophrys,Freckled Driftfish,0,0,P. cyanophrys
8851020402,172557,Psen. maculatus,Psenes maculatus,Silver Driftfish,0,0,Psen. maculatus
8851020403,172558,Pse. pellucidus,Psenes pellucidus,Bluefin Driftfish,0,0,P. pellucidus
8851030000,172563,Stromateidae spp.,Stromateidae spp.,Butterfishes,0,0,Stromateidae spp.
8851030100,172564,Peprilus spp.,Peprilus spp.,butterfishes,0,0,Peprilus spp.
8851030103,172567,Pep. triacanthus,Peprilus triacanthus,Butterfish,0,0,P. triacanthus
8851030104,172568,Pep. burti,Peprilus burti,Gulf Butterfish,0,0,P. burti
8851030106,172570,Pep. paru,Peprilus paru,Harvestfish,0,0,P. alepidotus
8851040000,172578,Tetragonuridae spp.,Tetragonuridae spp.,Squaretails,0,0,Tetragonuridae spp.
8851040100,172579,Tetragonurus spp.,Tetragonurus spp.,squaretails,0,0,Tetragonurus spp.
8851040102,172581,Tet. atlanticus,Tetragonurus atlanticus,Bigeye Squaretail,0,0,T. atlanticus
8851050000,553233,Ariommatidae spp.,Ariommatidae spp.,Ariommatids,1,0,Ariommatidae spp.
8852010000,172583,Anabantidae spp.,Anabantidae spp.,Climbing Gouramies,0,0,Anabantidae spp.
8852020100,172610,Betta spp.,Betta spp.,bettas,0,0,Betta spp.
8852020101,172611,Bet. splendens,Betta splendens,Siamese Fighting Fish,0,0,B. splendens
8852020400,172641,Macropodus spp.,Macropodus spp.,Paradise Fish,0,0,Macropodus spp.
8852020401,172642,Mac. opercularis,Macropodus opercularis,Paradise Fish,0,0,M. opercularis
8852021000,172670,Trichopsis spp.,Trichopsis spp.,gouramies,0,0,Trichopsis spp.
8852021003,553301,Tri. vittata,Trichopsis vittata,Croaking Gourami,0,0,Trichopsis vittata
8852040000,172678,Osphronemidae spp.,Osphronemidae spp.,Gouramies,0,0,Osphronemidae spp.
8854010000,172687,Mastacembelidae spp.,Mastacembelidae spp.,Freshwater Spiny Eels,0,0,Mastacembelidae spp.
8854010100,172688,Macrognathus spp.,Macrognathus spp.,freshwater spiny eels,0,0,Macrognathus spp.
8854010102,621146,Mac. siamensis,Macrognathus siamensis,Spotfin Spiny Eel,1,1,Macrognathus siamensis
8855000000,172702,Pleuronectiformes spp.,Pleuronectiformes spp.,Flounders,0,0,Pleuronectiformes spp.
8857020000,172713,Scophthalmidae spp.,Scophthalmidae spp.,Turbots,0,0,Scophthalmidae spp.
8857030000,172714,Bothidae spp.,Bothidae spp.,Lefteye flounders,0,0,Bothidae spp.
8857030400,172745,Scophthalmus spp.,Scophthalmus spp.,turbots,0,0,Scophthalmus spp.
8857030401,172746,Sco. aquosus,Scophthalmus aquosus,Windowpane,0,0,S. aquosus
8857030600,172758,Bothus spp.,Bothus spp.,lefteye flounders,0,0,Bothus spp.
8857030601,172759,Bot. lunatus,Bothus lunatus,Peacock Flounder,0,0,B. lunatus
8857030602,172760,Bot. maculiferus,Bothus maculiferus,Mottled Flounder,0,0,Bot. maculiferus
8857030603,172761,Bot. ocellatus,Bothus ocellatus,Eyed Flounder,0,0,B. ocellatus
8857030604,172762,Bot. robinsi,Bothus robinsi,Twospot Flounder,0,0,B. robinsi
8857030700,172772,Chascanopsetta spp.,Chascanopsetta spp.,lefteye flounders,0,0,Chascanopsetta spp.
8857030701,172773,Cha. lugubris,Chascanopsetta lugubris,Pelican Flounder,0,0,Ch. lugubris
8857030703,1007800,Cha. danae,Chascanopsetta danae,Angry Pelican Flounder,1,0,Cha. danae
8857030900,172778,Engyophrys spp.,Engyophrys spp.,lefteye flounders,0,0,Engyophrys spp.
8857030901,172779,Eng. senta,Engyophrys senta,Spiny Flounder,0,0,E. senta
8857031200,172785,Monolene spp.,Monolene spp.,lefteye flounders,0,0,Monolene spp.
8857031201,172786,Mon. antillarum,Monolene antillarum,Slim Flounder,0,0,M. antillarum
8857031204,172789,Mon. sessilicauda,Monolene sessilicauda,Deepwater Flounder,0,0,M. sessilicauda
8857031205,172787,Mon. atrimana,Monolene atrimana,Blackfin Flounder,1,0,Mon. atrimana
8857031400,172794,Trichopsetta spp.,Trichopsetta spp.,lefteye flounders,0,0,Trichopsetta spp.
8857031404,172798,Tri. ventralis,Trichopsetta ventralis,Sash Flounder,0,0,T. ventralis
8857040000,615937,Pleuronectidae spp.,Pleuronectidae spp.,Righteye Flounders,0,0,Pleuronectidae spp.
8857050000,553179,Paralichthyidae spp.,Paralichthyidae spp.,Sand Flounders,1,0,Paralichthyidae spp.
8857050100,172751,Ancylopsetta spp.,Ancylopsetta spp.,sand flounders,1,0,Ancylopsetta spp.
8857050101,172754,Anc. dilecta,Ancylopsetta dilecta,Three-eye Flounder,1,0,A. dilecta
8857050102,172757,Anc. quadrocellata,Ancylopsetta quadrocellata,Ocellated Flounder,1,0,A. quadrocellata
8857050200,172780,Gastropsetta spp.,Gastropsetta spp.,sand flounders,1,0,Gastropsetta spp.
8857050201,172781,Gas. frontalis,Gastropsetta frontalis,Shrimp Flounder,1,0,G. frontalis
8857050300,172734,Paralichthys spp.,Paralichthys spp.,sand flounders,1,0,Paralichthys spp.
8857050301,172735,Par. dentatus,Paralichthys dentatus,Summer Flounder,1,0,P. dentatus
8857050302,172736,Par. albigutta,Paralichthys albigutta,Gulf Flounder,1,0,P. albigutta
8857050303,172738,Par. lethostigma,Paralichthys lethostigma,Southern Flounder,1,0,P. lethostigma
8857050304,172739,Par. oblongus,Paralichthys oblongus,Fourspot Flounder,1,0,P. oblongus
8857050305,172740,Par. squamilentus,Paralichthys squamilentus,Broad Flounder,1,0,P. squamilentus
8857060000,999966,Cyclopsettidae spp.,Cyclopsettidae spp.,sand whiffs,1,1,Cyclopsettidae spp.
8857060100,172715,Citharichthys spp.,Citharichthys spp.,sand whiffs,1,0,Citharichthys spp.
8857060101,172719,Cit. arctifrons,Citharichthys arctifrons,Gulf Stream Flounder,1,0,Ci. arctifrons
8857060102,172720,Cit. arenaceus,Citharichthys arenaceus,Sand Whiff,1,0,C. arenaceus
8857060103,172721,Cit. cornutus,Citharichthys cornutus,Horned Whiff,1,0,C. cornutus
8857060104,172722,Cit. dinoceros,Citharichthys dinoceros,Spined Whiff,1,0,C. dinoceros
8857060105,172723,Cit. gymnorhinus,Citharichthys gymnorhinus,Anglefin Whiff,1,0,C. gymnorhinus
8857060106,172724,Cit. macrops,Citharichthys macrops,Spotted Whiff,1,0,C. macrops
8857060107,172725,Cit. spilopterus,Citharichthys spilopterus,Bay Whiff,1,0,C. spilopterus
8857060200,172728,Etropus spp.,Etropus spp.,sand whiffs,1,0,Etropus spp.
8857060201,172729,Etr. crossotus,Etropus crossotus,Fringed Flounder,1,0,E. crossotus
8857060202,172730,Etr. microstomus,Etropus microstomus,Smallmouth Flounder,1,0,E. microstomus
8857060203,172732,Etr. rimosus,Etropus rimosus,Gray Flounder,1,0,E. rimosus
8857060204,172733,Etr. cyclosquamus,Etropus cyclosquamus,Shelf Flounder,1,0,E. cyclosquamus
8857060300,172775,Cyclopsetta spp.,Cyclopsetta spp.,sand whiffs,1,0,Cyclopsetta spp.
8857060301,172776,Cyc. chittendeni,Cyclopsetta chittendeni,Mexican Flounder,1,0,C. chittendeni
8857060302,172777,Cyc. fimbriata,Cyclopsetta fimbriata,Spotfin Flounder,1,0,C. fimbriata
8857060400,172790,Syacium spp.,Syacium spp.,sand whiffs,1,0,Syacium spp.
8857060401,172791,Sya. gunteri,Syacium gunteri,Shoal Flounder,1,0,S. gunteri
8857060402,172792,Sya. micrurum,Syacium micrurum,Channel Flounder,1,0,S. micrurum
8857060403,172793,Sya. papillosum,Syacium papillosum,Dusky Flounder,1,0,S. papillosum
8858020000,173060,Cynoglossidae spp.,Cynoglossidae spp.,Tonguefishes,0,0,Cynoglossidae spp.
8858020100,173061,Symphurus spp.,Symphurus spp.,Tonguefishes,0,0,Symphurus spp.
8858020101,173062,Sym. plagiusa,Symphurus plagiusa,Blackcheek Tonguefish,0,0,S. plagiusa
8858020102,616615,Sym. civitatum,Symphurus civitatum,Offshore Tonguefish,0,0,Sym. civitatium
8858020103,616664,Sym. diomedeanus,Symphurus diomedeanus,Spottedfin Tonguefish,0,0,S. diomedianus
8858020104,173065,Sym. marginatus,Symphurus marginatus,Margined Tonguefish,0,0,S. marginatus
8858020105,173066,Sym. minor,Symphurus minor,Largescale Tonguefish,0,0,S. minor
8858020106,173067,Sym. parvus,Symphurus parvus,Pygmy Tonguefish,0,0,Sy. parvus
8858020107,173068,Sym. piger,Symphurus piger,Deepwater Tonguefish,0,0,S. piger
8858020110,173071,Sym. urospilus,Symphurus urospilus,Spottail Tonguefish,0,0,S. urospilus
8858020113,173074,Sym. arawak,Symphurus arawak,Caribbean Tonguefish,0,0,S. arawak
8858020114,173075,Sym. nebulosus,Symphurus nebulosus,Freckled Tonguefish,0,0,S. nebulosus
8858020115,173076,Sym. pelicanus,Symphurus pelicanus,Longtail Tonguefish,0,0,S. pelicanus
8858020121,616519,Sym. stigmosus,Symphurus stigmosus,Blotchfin Tonguefish,1,0,Symphurus stigmosus
8858030000,202070,Achiridae spp.,Achiridae spp.,American Soles,0,0,Soleidae spp.
8858030100,172981,Trinectes spp.,Trinectes spp.,American soles,0,0,Trinectes spp.
8858030101,172982,Tri. maculatus,Trinectes maculatus,Hogchoker,0,0,T. maculatus
8858030102,172983,Tri. inscriptus,Trinectes inscriptus,Scrawled Sole,0,0,T. inscriptus
8858030200,172984,Achirus spp.,Achirus spp.,American soles,0,0,Achirus spp.
8858030202,172986,Ach. lineatus,Achirus lineatus,Lined Sole,0,0,A. lineatus
8858030300,172990,Gymnachirus spp.,Gymnachirus spp.,American soles,0,0,Gymnachirus spp.
8858030301,172991,Gym. melas,Gymnachirus melas,Naked Sole,0,0,G. melas
8858030303,172993,Gym. texae,Gymnachirus texae,Fringed Sole,0,0,G. texae
8860010100,173115,Hollardia spp.,Hollardia spp.,spikefishes,0,0,Hollardia spp.
8860010101,173116,Hol. hollardi,Hollardia hollardi,Reticulate Spikefish,0,0,H. hollardi
8860010102,173117,Hol. meadi,Hollardia meadi,Spotted Spikefish,0,0,H. meadi
8860010300,173120,Parahollardia spp.,Parahollardia spp.,spikefishes,0,0,Parahollardia spp.
8860010301,173121,Par. lineata,Parahollardia lineata,Jambeau,0,0,P. lineata
8860020000,173128,Balistidae spp.,Balistidae spp.,Triggerfishes,0,0,Balistidae spp.
8860020100,173129,Aluterus spp.,Aluterus spp.,filefishes,0,0,Aluterus spp.
8860020101,173131,Alu. schoepfii,Aluterus schoepfii,Orange Filefish,0,0,A. schoepfi
8860020102,173132,Alu. heudelotii,Aluterus heudelotii,Dotterel Filefish,0,0,A. heudeloti
8860020103,173133,Alu. monoceros,Aluterus monoceros,Unicorn Filefish,0,0,A. monoceros
8860020104,173134,Alu. scriptus,Aluterus scriptus,Scrawled Filefish,0,0,A. scriptus
8860020200,173137,Balistes spp.,Balistes spp.,triggerfishes,0,0,Balistes spp.
8860020201,173138,Bal. capriscus,Balistes capriscus,Gray Triggerfish,0,0,B. capriscus
8860020202,173139,Bal. vetula,Balistes vetula,Queen Triggerfish,0,0,B. vetula
8860020300,173147,Stephanolepis spp.,Stephanolepis spp.,filefishes,0,0,Stephanolepis spp.
8860020400,173156,Cantherhines spp.,Cantherhines spp.,filefishes,0,0,Cantherhines spp.
8860020401,173157,Can. macrocerus,Cantherhines macrocerus,Whitespotted Filefish,0,0,C. macrocerus
8860020402,173158,Can. pullus,Cantherhines pullus,Orangespotted Filefish,0,0,C. pullus
8860020500,173168,Canthidermis spp.,Canthidermis spp.,triggerfishes,0,0,Canthidermis spp.
8860020501,173169,Can. maculata,Canthidermis maculata,Rough Triggerfish,0,0,C. maculatus
8860020502,173170,Can. sufflamen,Canthidermis sufflamen,Ocean Triggerfish,0,0,C. sufflamen
8860020600,173173,Melichthys spp.,Melichthys spp.,triggerfishes,0,0,Melichthys spp.
8860020601,173174,Mel. niger,Melichthys niger,Black Durgon,0,0,Me. niger
8860020700,173178,Monacanthus spp.,Monacanthus spp.,filefishes,0,0,Monacanthus spp.
8860020701,173179,Mon. ciliatus,Monacanthus ciliatus,Fringed Filefish,0,0,M. ciliatus
8860020702,173180,Mon. tuckeri,Monacanthus tuckeri,Slender Filefish,0,0,M. tuckeri
8860020703,173183,Ste. hispida,Stephanolepis hispida,Planehead Filefish,0,0,Ste. hispidus
8860020704,173184,Ste. setifer,Stephanolepis setifer,Pygmy Filefish,0,0,M. setifer
8860020800,173186,Xanthichthys spp.,Xanthichthys spp.,triggerfishes,0,0,Xanthichthys spp.
8860020801,173187,Xan. ringens,Xanthichthys ringens,Sargassum Triggerfish,0,0,X. ringens
8860030000,173235,Ostraciidae spp.,Ostraciidae spp.,Boxfishes,0,0,Ostraciidae spp.
8860030100,173236,Lactophrys spp.,Lactophrys spp.,Trunkfishes,0,0,Lactophrys spp.
8860030101,173237,Lac. trigonus,Lactophrys trigonus,Trunkfish,0,0,L. trigonus
8860030102,173238,Lac. bicaudalis,Lactophrys bicaudalis,Spotted Trunkfish,0,0,L. bicaudalis
8860030103,173239,Lac. triqueter,Lactophrys triqueter,Smooth Trunkfish,0,0,L. triqueter
8860030200,173244,Acanthostracion spp.,Acanthostracion spp.,Cowfish,0,0,Acanthostracion spp.
8860030201,173245,Aca. quadricornis,Acanthostracion quadricornis,Scrawled Cowfish,0,0,L. quadricornis
8860030202,173246,Aca. polygonium,Acanthostracion polygonium,Honeycomb Cowfish,0,0,Aca. polygonius
8860040000,203428,Monacanthidae spp.,Monacanthidae spp.,Filefishes,0,0,Monacanthidae spp.
8860050000,553235,Triacanthodidae spp.,Triacanthodidae spp.,Spikefishes,1,0,Triacanthodidae spp.
8861010000,173283,Tetraodontidae spp.,Tetraodontidae spp.,Puffers,0,0,Tetraodontidae spp.
8861010100,173284,Lagocephalus spp.,Lagocephalus spp.,puffers,0,0,Lagocephalus spp.
8861010101,173285,Lag. laevigatus,Lagocephalus laevigatus,Smooth Puffer,0,0,L. laevigatus
8861010102,173286,Lag. lagocephalus,Lagocephalus lagocephalus,Oceanic Puffer,0,0,Lag. lagocephalus
8861010200,173289,Sphoeroides spp.,Sphoeroides spp.,puffers,0,0,Sphoeroides spp.
8861010201,173290,Sph. maculatus,Sphoeroides maculatus,Northern Puffer,0,0,Sp. maculatus
8861010202,173291,Sph. testudineus,Sphoeroides testudineus,Checkered Puffer,0,0,S. testudineus
8861010205,173294,Sph. dorsalis,Sphoeroides dorsalis,Marbled Puffer,0,0,S. dorsalis
8861010208,173297,Sph. nephelus,Sphoeroides nephelus,Southern Puffer,0,0,S. nephelus
8861010209,173298,Sph. pachygaster,Sphoeroides pachygaster,Blunthead Puffer,0,0,S. pachygaster
8861010210,173299,Sph. parvus,Sphoeroides parvus,Least Puffer,0,0,Sp. parvus
8861010211,173300,Sph. spengleri,Sphoeroides spengleri,Bandtail Puffer,0,0,S. spengleri
8861010400,173319,Canthigaster spp.,Canthigaster spp.,puffers,0,0,Canthigaster spp.
8861010401,173320,Can. rostrata,Canthigaster rostrata,Sharpnose Puffer,0,0,C. rostrata
8861010419,621162,Can. jamestyleri,Canthigaster jamestyleri,Goldface Toby,1,1,Canthigaster jamestyleri
8861030000,173382,Diodontidae spp.,Diodontidae spp.,porcupinefishes,0,0,Diodontidae spp.
8861030100,173383,Chilomycterus spp.,Chilomycterus spp.,porcupinefishes,0,0,Chilomycterus spp.
8861030101,615846,Chi. schoepfii,Chilomycterus schoepfii,Striped Burrfish,0,0,C. schoepfi
8861030102,173385,Chi. antennatus,Chilomycterus antennatus,Bridled Burrfish,0,0,C. antennatus
8861030103,173386,Chi. antillarum,Chilomycterus antillarum,Web Burrfish,0,0,C. antillarum
8861030104,615845,Chi. reticulatus,Chilomycterus reticulatus,Spotfin Burrfish,0,0,C. atringa
8861030200,173390,Diodon spp.,Diodon spp.,porcupinefishes,0,0,Diodon spp.
8861030201,173391,Dio. hystrix,Diodon hystrix,Porcupinefish,0,0,D. hystrix
8861030202,173392,Dio. holocanthus,Diodon holocanthus,Balloonfish,0,0,D. holocanthus
8861030204,615870,Dio. eydouxii,Diodon eydouxii,Pelagic Porcupinefish,1,0,Dio. eydouxii
8861040000,173412,Molidae spp.,Molidae spp.,Molas,0,0,Molidae spp.
8861040100,173413,Mola spp.,Mola spp.,Ocean Sunfish,0,0,Mola spp.
8861040101,173414,Mol. mola,Mola mola,Ocean Sunfish,0,0,M. mola
8861040200,173416,Ranzania spp.,Ranzania spp.,molas,0,0,Ranzania spp.
8861040201,173417,Ran. laevis,Ranzania laevis,Slender Mola,0,0,Ran. laevis
8861040300,173418,Masturus spp.,Masturus spp.,molas,0,0,Masturus spp.
8861040301,173419,Mas. lanceolatus,Masturus lanceolatus,Sharptail Mola,0,0,Mol. lanceolata
9002000000,173749,Testudines spp.,Testudines spp.,Turtles,0,0,Testudines spp.
9002010000,173750,Chelydridae spp.,Chelydridae spp.,Snapping Turtles,0,0,Chelydridae spp.
9002010100,173751,Chelydra spp.,Chelydra spp.,Snapping Turtles,0,0,Chelydra spp.
9002010101,173752,Che. serpentina,Chelydra serpentina,Snapping Turtles,0,0,Che. serpentina
9.00201E+11,173753,Che. serpentina serpentina,Chelydra serpentina serpentina,Common Snapping Turtle,0,0,Che. serpentina (1)
9.00201E+11,208558,Che. serpentina osceola,Chelydra serpentina osceola,Florida Snapping Turtle,0,0,C. serpentina
9002010200,173754,Macrochelys spp.,Macrochelys spp.,Alligator Snapping Turtles,0,0,Macroclemys spp.
9002010201,173755,Mac. temminckii,Macrochelys temminckii,Alligator Snapping Turtle,0,0,M. temminckii
9002020000,173756,Kinosternidae spp.,Kinosternidae spp.,Musk Turtles,0,0,Kinosternidae spp.
9002020100,173757,Sternotherus spp.,Sternotherus spp.,Musk Turtles,0,0,Sternotherus spp.
