Reference,Beg_end,Period,WindDirection,WindSpeed,CloudCover,Precipitation,Tide,Current,Flag
TBM2007052007,B,2,0,0,0,N,HR,15,
TBM2007052008,B,2,W,2,0,N,HR,11,
TBM2007052009,B,2,0,0,0,N,HR,28,
TBM2007052010,B,2,0,0,0,N,HR,34,
TBM2007052011,B,2,0,0,0,N,HR,17,
TBM2007052012,B,2,0,0,0,N,HS,3,
TBM2007052013,B,2,NW,1,5,N,HS,4,
TBM2007052014,B,2,N,3,0,N,HS,0,
TBM2007052015,B,2,N,1,0,N,HS,18,
TBM2007052016,B,2,N,3,0,N,HS,11,
TBM2007052101,B,2,NE,2,100,N,HR,18,
TBM2007052102,B,2,NE,2,100,N,HR,0,
TBM2007052103,B,2,NE,3,100,N,HR,22,
TBM2007052104,B,2,0,0,75,N,HR,25,
TBM2007052105,B,2,NE,2,50,N,HR,27,
TBM2007052106,B,2,NW,2,25,N,HR,120,
TBM2007052107,B,2,NE,2,25,N,HR,0,
TBM2007052108,B,2,NE,2,35,N,HS,24,
TBM2007052109,B,2,0,0,100,N,HF,-10,
TBM2007052110,B,2,0,0,100,N,HF,7,
TBM2007052111,B,2,0,0,100,N,HF,-7,
TBM2007052112,B,2,NW,2,100,N,HF,-8,
TBM2007052113,B,2,0,0,100,N,HF,-10,
TBM2007052114,B,2,0,0,100,N,HF,-15,
TBM2007052115,B,2,0,0,100,N,HF,-11,
TBM2007052116,B,2,0,0,100,N,HF,-10,
TBM2007052201,B,2,0,0,100,N,HR,7,
TBM2007052202,B,2,NW,5,100,N,HR,6,
TBM2007052203,B,2,NW,5,100,N,HR,7,
TBM2007052204,B,2,NW,5,100,N,HR,8,
TBM2007052205,B,2,NW,5,100,N,HR,8,
TBM2007052206,B,2,NW,5,100,N,HR,8,
TBM2007052207,B,2,NW,3,100,N,HR,-60,
TBM2007052208,B,2,NW,10,100,N,HR,-50,
TBM2007052209,B,2,NW,10,100,N,HR,-60,
TBM2007052210,B,2,NW,10,100,N,HR,-57,
TBM2007052211,B,2,NW,10,100,N,HR,0,
TBM2007052212,B,2,NW,10,100,N,HR,0,
TBM2007052213,B,2,0,0,100,N,HR,37,
TBM2007052214,B,2,NW,8,100,N,HR,25,
TBM2007052215,B,2,0,0,100,N,HS,0,
TBM2007052216,B,2,0,0,100,N,HS,0,
TBM2007052301,B,2,0,0,0,.,LR,0,
TBM2007052302,B,2,.,,,.,.,,
TBM2007052303,B,2,.,,,.,.,,
TBM2007052304,B,2,.,,,.,.,,
TBM2007052305,B,2,.,,,.,.,,
TBM2007052306,B,2,.,,,.,.,,
TBM2007052307,B,2,NW,2,0,N,MR,-46,
TBM2007052308,B,2,.,,,.,.,,
TBM2007052309,B,2,.,,,.,.,,
TBM2007052310,B,2,.,,,.,.,,
TBM2007052311,B,2,.,,,.,.,,
TBM2007052312,B,2,.,,,.,.,,
TBM2007052313,B,2,NW,3,0,N,MR,90,
TBM2007052314,B,2,.,,,.,.,,
TBM2007052315,B,2,.,,,.,.,,
TBM2007052316,B,2,.,,,.,.,,
TBM2007052317,B,2,.,,,.,.,,
TBM2007052318,B,2,.,,,.,.,,
TBM2007052319,B,2,NW,3,0,N,MR,-13,
TBM2007052320,B,2,.,,,.,.,,
TBM2007052321,B,2,.,,,.,.,,
TBM2007052322,B,2,.,,,.,.,,
TBM2007052323,B,2,.,,,.,.,,
TBM2007052324,B,2,.,,,.,.,,
TBM2007052325,B,2,.,,,.,.,,
TBM2007052326,B,2,NW,5,0,N,MR,-30,
TBM2007052327,B,2,.,,,.,.,,
TBM2007052328,B,2,.,,,.,.,,
TBM2007052329,B,2,.,,,.,.,,
TBM2007052330,B,2,.,,,.,.,,
TBM2007052331,B,2,.,,,.,.,,
TBM2007052332,B,2,NW,10,0,N,MR,-36,
TBM2007052333,B,2,.,,,.,.,,
TBM2007052334,B,2,.,,,.,.,,
TBM2007052335,B,2,.,,,.,.,,
TBM2007052336,B,2,.,,,.,.,,
TBM2007052337,B,2,.,,,.,.,,
TBM2007052401,B,2,0,0,30,N,LR,18,
TBM2007052402,B,2,.,,,.,.,,
TBM2007052403,B,2,.,,,.,.,,
TBM2007052404,B,2,.,,,.,.,,
TBM2007052405,B,2,.,,,.,.,,
TBM2007052406,B,2,.,,,.,.,,
TBM2007052407,B,2,0,0,10,N,LR,30,
TBM2007052408,B,2,.,,,.,.,,
TBM2007052409,B,2,.,,,.,.,,
TBM2007052410,B,2,.,,,.,.,,
TBM2007052411,B,2,.,,,.,.,,
TBM2007052412,B,2,.,,,.,.,,
TBM2007052413,B,2,NE,7,30,N,LR,53,
TBM2007052414,B,2,.,,,.,.,,
TBM2007052415,B,2,.,,,.,.,,
TBM2007052416,B,2,.,,,.,.,,
TBM2007052417,B,2,.,,,.,.,,
TBM2007052418,B,2,.,,,.,.,,
TBM2007052419,B,2,NE,7,40,N,LR,5,
TBM2007052420,B,2,.,,,.,.,,
TBM2007052421,B,2,.,,,.,.,,
TBM2007052422,B,2,.,,,.,.,,
TBM2007052423,B,2,.,,,.,.,,
TBM2007052424,B,2,.,,,.,.,,
TBM2007052501,B,2,NE,3,0,N,LR,40,
TBM2007052502,B,2,.,,,.,.,,
TBM2007052503,B,2,.,,,.,.,,
TBM2007052504,B,2,.,,,.,.,,
TBM2007052505,B,2,.,,,.,.,,
TBM2007052506,B,2,.,,,.,.,,
TBM2007052507,B,2,NE,1,0,N,LR,,
TBM2007052508,B,2,.,,,.,.,,
TBM2007052509,B,2,.,,,.,.,,
TBM2007052510,B,2,.,,,.,.,,
TBM2007052511,B,2,.,,,.,.,,
TBM2007052512,B,2,.,,,.,.,,
TBM2007052513,B,2,NE,5,0,N,HR,,
TBM2007052514,B,2,.,,,.,.,,
TBM2007052515,B,2,.,,,.,.,,
TBM2007052516,B,2,.,,,.,.,,
TBM2007052517,B,2,.,,,.,.,,
TBM2007052518,B,2,.,,,.,.,,
TBM2007052519,B,2,NE,5,20,N,HR,25,
TBM2007052520,B,2,.,,,.,.,,
TBM2007052521,B,2,.,,,.,.,,
TBM2007052522,B,2,.,,,.,.,,
TBM2007052523,B,2,.,,,.,.,,
TBM2007052524,B,2,.,,,.,.,,
TBM2007052525,B,2,.,,,.,.,,
TBM2007052601,B,2,NE,2,10,N,LF,21,
TBM2007052602,B,2,.,,,.,.,,
TBM2007052603,B,2,.,,,.,.,,
TBM2007052604,B,2,.,,,.,.,,
TBM2007052605,B,2,.,,,.,.,,
TBM2007052606,B,2,.,,,.,.,,
TBM2007052607,B,2,NE,3,80,N,LR,48,
TBM2007052608,B,2,.,,,.,.,,
TBM2007052609,B,2,.,,,.,.,,
TBM2007052610,B,2,.,,,.,.,,
TBM2007052611,B,2,.,,,.,.,,
TBM2007052612,B,2,.,,,.,.,,
TBM2007052613,B,2,0,0,80,N,LR,8,
TBM2007052614,B,2,.,,,.,.,,
TBM2007052615,B,2,.,,,.,.,,
TBM2007052616,B,2,.,,,.,.,,
TBM2007052617,B,2,.,,,.,.,,
TBM2007052618,B,2,.,,,.,.,,
TBM2007052619,B,2,NE,4,70,N,HR,19,
TBM2007052620,B,2,.,,,.,.,,
TBM2007052621,B,2,.,,,.,.,,
TBM2007052622,B,2,.,,,.,.,,
TBM2007052623,B,2,.,,,.,.,,
TBM2007052624,B,2,.,,,.,.,,
TBM2007052625,B,2,NE,3,75,N,HR,10,
TBM2007052626,B,2,.,,,.,.,,
TBM2007052627,B,2,.,,,.,.,,
TBM2007052628,B,2,.,,,.,.,,
TBM2007052629,B,2,.,,,.,.,,
TBM2007052630,B,2,.,,,.,.,,
TBM2007052701,B,2,0,0,0,N,LR,10,
TBM2007052702,B,2,.,,,.,.,,
TBM2007052703,B,2,.,,,.,.,,
TBM2007052704,B,2,.,,,.,.,,
TBM2007052705,B,2,.,,,.,.,,
TBM2007052706,B,2,.,,,.,.,,
TBM2007052707,B,2,E,5,0,N,LR,0,
TBM2007052708,B,2,.,,,.,.,,
TBM2007052709,B,2,.,,,.,.,,
TBM2007052710,B,2,.,,,.,.,,
TBM2007052711,B,2,.,,,.,.,,
TBM2007052712,B,2,.,,,.,.,,
TBM2007052713,B,2,E,7,0,N,LR,0,
TBM2007052714,B,2,.,,,.,.,,
TBM2007052715,B,2,.,,,.,.,,
TBM2007052716,B,2,.,,,.,.,,
TBM2007052717,B,2,.,,,.,.,,
TBM2007052718,B,2,.,,,.,.,,
TBM2007052719,B,2,E,10,0,N,LR,26,
TBM2007052720,B,2,.,,,.,.,,
TBM2007052721,B,2,.,,,.,.,,
TBM2007052722,B,2,.,,,.,.,,
TBM2007052723,B,2,.,,,.,.,,
TBM2007052724,B,2,.,,,.,.,,
TBM2007052801,B,2,NE,5,10,N,LR,60,
TBM2007052802,B,2,.,,,.,.,,
TBM2007052803,B,2,.,,,.,.,,
TBM2007052804,B,2,.,,,.,.,,
TBM2007052805,B,2,.,,,.,.,,
TBM2007052806,B,2,.,,,.,.,,
TBM2007052807,B,2,0,0,0,N,LR,47,
TBM2007052808,B,2,.,,,.,.,,
TBM2007052809,B,2,.,,,.,.,,
TBM2007052810,B,2,.,,,.,.,,
TBM2007052811,B,2,.,,,.,.,,
TBM2007052812,B,2,.,,,.,.,,
TBM2007052813,B,2,NE,5,20,N,LR,4,
TBM2007052814,B,2,.,,,.,.,,
TBM2007052815,B,2,.,,,.,.,,
TBM2007052816,B,2,.,,,.,.,,
TBM2007052817,B,2,.,,,.,.,,
TBM2007052818,B,2,.,,,.,.,,
TBM2007052819,B,2,.,,,.,.,,
TBM2007052820,B,2,.,,,.,.,,
TBM2007053101,B,2,W,8,0,N,LR,,
TBM2007053102,B,2,W,8,0,N,LR,,
TBM2007053103,B,2,W,10,0,N,LR,,
TBM2007053104,B,2,W,10,0,N,LR,,
TBM2007053105,B,2,W,8,0,N,LR,,
TBM2007053106,B,2,W,10,0,N,MR,,
TBM2007053107,B,2,W,10,0,N,MR,,
TBM2007053108,B,2,W,15,0,N,MR,,
TBM2007053109,B,2,W,15,0,N,HR,,
TBM2007053110,B,2,W,15,0,N,HR,,
TBM2007053111,B,2,W,18,0,N,HR,,
TBM2007053112,B,2,W,18,0,N,HR,,
TBM2007054101,B,2,E,5,100,N,MR,,
TBM2007054102,B,2,E,5,100,N,MR,,
TBM2007054103,B,2,E,5,100,N,MR,,
TBM2007054104,B,2,E,2,100,N,MR,,
TBM2007054105,B,2,E,7,100,N,MR,,
TBM2007054106,B,2,E,1,100,N,HR,,
TBM2007054107,B,2,E,10,80,N,HR,,
TBM2007054108,B,2,E,10,70,N,HR,,
TBM2007054109,B,2,E,10,60,N,HS,,
TBM2007054110,B,2,E,8,60,N,HS,,
TBM2007054201,B,2,E,8,100,N,LF,,
TBM2007054202,B,2,E,10,100,N,LF,,
TBM2007054203,B,2,E,5,100,N,LS,,
TBM2007054204,B,2,E,8,100,N,LS,,
TBM2007054205,B,2,E,10,100,N,LR,,
TBM2007054206,B,2,E,8,100,N,LR,,
TBM2007054207,B,2,E,8,100,N,LR,,
TBM2007054208,B,2,E,7,100,N,LR,,
TBM2007054209,B,2,NE,10,100,N,MR,,
TBM2007054210,B,2,E,7,80,N,MR,,
TBM2007054301,B,2,NW,4,60,N,MR,,
TBM2007054302,B,2,NE,3,65,N,MR,,
TBM2007054303,B,2,NE,4,65,N,LR,,
TBM2007054304,B,2,NE,4,40,N,MR,,
TBM2007054305,B,2,NE,4,20,N,MR,,
TBM2007054306,B,2,NE,3,30,N,MR,,
TBM2007054307,B,2,NE,3,50,N,HR,,
TBM2007054308,B,2,NE,3,50,N,HR,,
TBM2007054401,B,2,NE,12,30,N,MR,,
TBM2007054402,B,2,NE,12,30,N,MR,,
TBM2007054403,B,2,NE,15,30,N,MR,,
TBM2007054404,B,2,NE,15,40,N,MR,,
TBM2007054405,B,2,E,11,50,N,HR,,
TBM2007054406,B,2,E,15,70,N,HR,,
TBM2007054407,B,2,E,15,80,N,HR,,
TBM2007054408,B,2,E,13,75,N,HR,,
TBM2007054409,B,2,NE,14,90,N,HR,,
TBM2007054410,B,2,NE,10,80,N,HR,,
TBM2007054411,B,2,NE,13,80,N,HR,,
TBM2007054412,B,2,NE,15,80,N,HS,,
TBM2007054413,B,2,NE,14,75,N,HF,,
TBM2007054414,B,2,NE,14,75,N,HF,,
TBM2007054501,B,2,NE,7,50,N,LR,,
TBM2007054502,B,2,NE,2,10,N,LR,,
TBM2007054503,B,2,NE,12,5,N,MR,,
TBM2007054504,B,2,NE,8,5,N,MR,,
TBM2007054505,B,2,NE,15,30,N,MR,,
TBM2007054506,B,2,NE,10,40,N,HR,,
TBM2007054507,B,2,NE,10,70,N,HR,,
TBM2007054508,B,2,NE,10,80,N,HR,,
TBM2007054509,B,2,NE,12,85,N,HR,,
TBM2007054510,B,2,NE,8,90,N,HS,,
TBM2007054511,B,2,NE,13,50,N,HS,,
TBM2007054512,B,2,NE,10,30,N,HS,,
TBM2007054601,B,2,0,0,50,N,MR,,
TBM2007054602,B,2,N,2,25,N,MR,,
TBM2007054603,B,2,NW,1,30,N,HR,,
TBM2007054604,B,2,NW,2,25,N,HR,,
TBM2007054605,B,2,NW,2,20,N,HR,,
TBM2007054606,B,2,N,3,25,N,HR,,
TBM2007054607,B,2,0,0,25,N,HR,,
TBM2007054608,B,2,N,2,40,N,HR,,
TBM2007054609,B,2,N,1,60,N,HR,,
TBM2007054610,B,2,0,0,70,N,HR,,
TBM2007054701,B,2,NE,4,20,N,MR,,
TBM2007054702,B,2,S,1,15,N,MR,,
TBM2007054703,B,2,NE,5,20,N,HR,,
TBM2007054704,B,2,NE,2,10,N,HR,,
TBM2007054705,B,2,0,0,45,N,HR,,
TBM2007054706,B,2,W,3,60,N,HS,,
TBM2007054707,B,2,SW,1,50,N,HS,,
TBM2007054708,B,2,S,2,30,N,HS,,
TBM2007060101,B,2,E,12,100,N,LR,,
TBM2007060102,B,2,E,14,100,N,MR,,
TBM2007060103,B,2,E,16,100,N,HR,,
TBM2007060104,B,2,E,22,100,N,HS,,
TBM2007060105,B,2,E,20,100,N,HS,,
TBM2007060106,B,2,E,20,100,R,HF,,
TBM2007060107,B,2,E,22,100,R,HF,,
TBM2007060201,B,2,W,5,0,N,MR,,
TBM2007060202,B,2,W,5,10,N,MR,,
TBM2007060203,B,2,W,5,10,N,HR,,
TBM2007060204,B,2,W,3,10,N,HR,,
TBM2007060205,B,2,W,5,10,N,HR,,
TBM2007060206,B,2,W,5,15,N,HR,,
TBM2007060207,B,2,W,3,10,N,HR,,
TBM2007060208,B,2,W,7,20,N,HR,,
TBM2007060209,B,2,W,5,20,N,HR,,
TBM2007060210,B,2,W,10,20,N,HR,,
TBM2007060211,B,2,W,10,25,N,HR,,
TBM2007060212,B,2,NW,10,25,N,HS,,
TBM2007060213,B,2,NW,5,25,N,HF,,
TBM2007060214,B,2,W,7,20,N,HF,,
TBM2007060215,B,2,W,7,20,N,HF,,
TBM2007060301,B,2,E,10,100,N,MR,,
TBM2007060302,B,2,E,12,100,N,MR,,
TBM2007060303,B,2,E,18,100,R,MR,,
TBM2007060304,B,2,E,20,100,N,HR,,
TBM2007060305,B,2,E,15,100,N,HR,,
TBM2007060306,B,2,E,17,100,N,HR,,
TBM2007060307,B,2,E,15,100,R,HR,,
TBM2007060401,B,2,0,0,75,N,MR,,
TBM2007060402,B,2,0,0,50,N,MR,,
TBM2007060403,B,2,0,0,60,N,MR,,
TBM2007060404,B,2,SW,1,90,N,MR,,
TBM2007060405,B,2,0,0,95,N,MR,,
TBM2007060406,B,2,0,0,95,N,MR,,
TBM2007060407,B,2,0,0,100,N,MR,,
TBM2007060408,B,2,SW,4,100,N,MR,,
TBM2007060409,B,2,W,3,100,N,MR,,
TBM2007060410,B,2,W,3,95,N,MR,,
TBM2007060411,B,2,W,2,95,N,MR,,
TBM2007060412,B,2,W,4,100,N,MR,,
TBM2007060413,B,2,W,1,95,N,HR,,
TBM2007060414,B,2,W,6,95,N,HR,,
TBM2007060501,B,2,0,0,0,N,LR,,
TBM2007060502,B,2,NW,1,0,N,MR,,
TBM2007060503,B,2,NW,3,0,N,MR,,
TBM2007060504,B,2,N,5,10,N,MR,,
TBM2007060505,B,2,NW,3,40,N,MR,,
TBM2007060506,B,2,W,8,80,N,HR,,
TBM2007060507,B,2,NW,8,10,N,HF,,
TBM2007060508,B,2,0,0,50,N,MF,,
TBM2007060601,B,2,N,1,100,N,LR,,
TBM2007060602,B,2,NE,2,100,N,MR,,
TBM2007060603,B,2,NE,2,100,N,MR,,
TBM2007060604,B,2,NE,5,100,R,MR,,
TBM2007060605,B,2,NE,5,40,N,HR,,
TBM2007060606,B,2,NE,5,40,N,HS,,
TBM2007060607,B,2,NE,2,30,N,HF,,
TBM2007060608,B,2,0,0,50,N,HF,,
TBM2007060701,B,2,E,5,0,N,MR,,
TBM2007060702,B,2,E,5,0,N,HR,,
TBM2007060703,B,2,NE,4,0,N,HR,,
TBM2007060704,B,2,NE,4,15,N,HR,,
TBM2007060705,B,2,E,4,25,N,HR,,
TBM2007060706,B,2,E,2,35,N,HR,,
TBM2007060707,B,2,E,1,35,N,HF,,
TBM2007060708,B,2,E,2,40,N,HF,,
TBM2007060709,B,2,E,5,15,N,HF,,
TBM2007060801,B,2,N,2,0,N,LR,,
TBM2007060802,B,2,N,3,10,N,LR,,
TBM2007060803,B,2,0,0,25,N,MR,,
TBM2007060804,B,2,NE,2,50,N,MR,,
TBM2007060805,B,2,NW,3,45,N,MR,,
TBM2007060806,B,2,NW,1,20,N,HR,,
TBM2007060807,B,2,0,0,70,N,HS,,
TBM2007060901,B,2,0,0,80,N,MR,,
TBM2007060902,B,2,0,0,60,N,MR,,
TBM2007060903,B,2,S,2,40,N,HR,,
TBM2007060904,B,2,S,2,30,N,HR,,
TBM2007060905,B,2,SW,3,50,N,HR,,
TBM2007060906,B,2,SW,5,25,N,HS,,
TBM2007060907,B,2,SW,2,50,N,HF,,
TBM2007061001,B,2,SE,3,95,N,MR,,
TBM2007061002,B,2,0,0,95,N,MR,,
TBM2007061003,B,2,SE,2,95,N,MR,,
TBM2007061004,B,2,SE,3,100,N,MR,,
TBM2007061005,B,2,S,3,100,N,MR,,
TBM2007061006,B,2,0,0,100,N,MR,,
TBM2007061007,B,2,0,0,90,N,HR,,
TBM2007061101,B,2,NW,12,70,N,HR,,
TBM2007061102,B,2,NW,7,70,N,HF,,
TBM2007061103,B,2,W,2,60,N,HF,,
TBM2007061104,B,2,W,8,50,N,HF,,
TBM2007061105,B,2,W,10,20,N,LS,,
TBM2007061106,B,2,W,10,40,N,LR,,
TBM2007061107,B,2,W,12,30,N,MR,,
TBM2007061108,B,2,W,15,80,N,MR,,
TBM2007062001,B,2,0,0,10,N,HR,15,
TBM2007062002,B,2,0,0,10,N,HR,0,
TBM2007062003,B,2,SE,2,10,N,HR,0,
TBM2007062004,B,2,SE,2,5,N,HR,0,
TBM2007062005,B,2,SE,2,10,N,HR,0,
TBM2007062006,B,2,SE,2,10,N,HR,0,
TBM2007062007,B,2,0,0,10,N,HF,-12,
TBM2007062008,B,2,0,0,10,N,HF,0,
TBM2007062009,B,2,0,0,10,N,HF,-10,
TBM2007062010,B,2,0,0,10,N,HF,-29,
TBM2007062011,B,2,0,0,0,N,HR,25,
TBM2007062012,B,2,0,0,10,N,HR,38,
TBM2007062013,B,2,E,5,30,N,HR,0,
TBM2007062014,B,2,0,0,40,N,HF,35,
TBM2007062015,B,2,0,0,40,N,HF,0,
TBM2007062016,B,2,0,0,40,N,HF,0,
TBM2007062101,B,2,0,0,0,N,HS,0,
TBM2007062102,B,2,0,0,0,N,HS,0,
TBM2007062103,B,2,0,0,0,N,HS,0,
TBM2007062104,B,2,0,0,0,N,HR,0,
TBM2007062105,B,2,0,0,0,N,HS,0,
TBM2007062106,B,2,0,0,0,N,HF,-29,
TBM2007062107,B,2,0,0,0,N,HF,-22,
TBM2007062108,B,2,0,0,0,N,HF,-35,
TBM2007062109,B,2,0,0,0,N,HF,-32,
TBM2007062110,B,2,0,0,0,N,HF,-18,
TBM2007062111,B,2,0,0,100,N,HF,-16,
TBM2007062112,B,2,0,0,100,N,HF,-11,
TBM2007062113,B,2,0,0,100,N,HF,-15,
TBM2007062114,B,2,0,0,100,N,HF,-15,
TBM2007062115,B,2,0,0,100,N,HF,-21,
TBM2007062116,B,2,0,0,100,N,HF,-30,
TBM2007062201,B,2,0,0,0,N,HR,36,
TBM2007062202,B,2,0,0,0,N,HR,32,
TBM2007062203,B,2,0,0,0,N,HF,-13,
TBM2007062204,B,2,0,0,0,N,HF,-8,
TBM2007062205,B,2,0,0,0,N,HF,-20,
TBM2007062206,B,2,0,0,0,N,HF,-8,
TBM2007062207,B,2,0,0,0,N,HF,-10,
TBM2007062208,B,2,0,0,5,N,MF,-14,
TBM2007062209,B,2,0,0,0,N,MF,-42,
TBM2007062210,B,2,NE,4,0,N,MF,-27,
TBM2007062211,B,2,NE,4,0,N,MF,-17,
TBM2007062212,B,2,NE,5,0,N,MF,-17,
TBM2007062213,B,2,NE,2,0,N,MF,-23,
TBM2007062214,B,2,0,0,0,N,LF,-30,
TBM2007062215,B,2,0,0,0,N,LS,100,
TBM2007062216,B,2,0,0,0,N,LS,-28,
TBM2007063101,B,2,W,3,100,N,LS,,
TBM2007063102,B,2,W,3,100,N,LS,,
TBM2007063103,B,2,W,3,100,N,LS,,
TBM2007063104,B,2,W,3,100,N,LS,,
TBM2007063105,B,2,W,5,100,N,LS,,
TBM2007063106,B,2,W,3,100,N,MR,,
TBM2007063107,B,2,W,5,100,N,MR,,
TBM2007063108,B,2,W,5,100,N,MR,,
TBM2007063109,B,2,W,8,100,N,MR,,
TBM2007063110,B,2,W,8,100,N,MR,,
TBM2007063111,B,2,W,8,100,N,MR,,
TBM2007063112,B,2,W,8,100,N,MR,,
TBM2007064101,B,2,0,0,40,N,LR,,
TBM2007064102,B,2,SW,2,40,N,LR,,
TBM2007064103,B,2,SW,5,40,N,MR,,
TBM2007064104,B,2,SW,2,50,N,MR,,
TBM2007064105,B,2,SW,5,55,N,MR,,
TBM2007064106,B,2,SW,3,55,N,MR,,
TBM2007064107,B,2,SW,5,30,N,HR,,
TBM2007064108,B,2,SW,5,35,N,HR,,
TBM2007064201,B,2,W,3,50,N,MR,,
TBM2007064202,B,2,W,3,60,N,MR,,
TBM2007064203,B,2,W,3,40,N,MR,,
TBM2007064204,B,2,W,5,40,N,MR,,
TBM2007064205,B,2,W,5,50,N,MR,,
TBM2007064206,B,2,W,5,50,N,MR,,
TBM2007064207,B,2,W,5,40,N,MR,,
TBM2007064208,B,2,W,7,40,N,MR,,
TBM2007064209,B,2,SW,7,50,N,MR,,
TBM2007064210,B,2,SW,7,40,N,MR,,
TBM2007064301,B,2,SW,4,40,N,LR,,
TBM2007064302,B,2,SW,3,45,N,MR,,
TBM2007064303,B,2,S,2,60,N,MR,,
TBM2007064304,B,2,SW,4,25,N,MR,,
TBM2007064305,B,2,SW,5,15,N,MR,,
TBM2007064306,B,2,SW,6,10,N,MR,,
TBM2007064307,B,2,SW,3,10,N,MR,,
TBM2007064308,B,2,SW,3,10,N,HR,,
TBM2007064401,B,2,SW,15,50,N,LR,,
TBM2007064402,B,2,SW,15,50,N,LR,,
TBM2007064403,B,2,SW,15,80,N,LR,,
TBM2007064404,B,2,SW,15,60,N,LR,,
TBM2007064405,B,2,SW,15,80,N,MR,,
TBM2007064406,B,2,SW,15,10,N,MR,,
TBM2007064407,B,2,SW,20,50,N,MR,,
TBM2007064408,B,2,SW,20,100,N,MR,,
TBM2007064409,B,2,SW,20,10,N,MR,,
TBM2007064501,B,2,SW,6,30,N,MR,,
TBM2007064502,B,2,SW,1,15,N,MR,,
TBM2007064503,B,2,SW,2,50,N,MR,,
TBM2007064504,B,2,SW,2,45,N,MR,,
TBM2007064505,B,2,SW,8,30,N,MR,,
TBM2007064506,B,2,SW,8,25,N,MR,,
TBM2007064507,B,2,SW,8,10,N,MR,,
TBM2007064508,B,2,SW,6,50,N,MR,,
TBM2007064509,B,2,SW,12,0,N,HR,,
TBM2007064510,B,2,SW,15,10,N,HR,,
TBM2007064601,B,2,0,0,100,N,HS,,
TBM2007064602,B,2,0,0,100,N,HS,,
TBM2007064603,B,2,SW,1,100,N,HS,,
TBM2007064604,B,2,SW,1,100,N,HS,,
TBM2007064605,B,2,0,0,100,N,HS,,
TBM2007064606,B,2,SW,2,100,N,HS,,
TBM2007064607,B,2,S,4,100,N,HS,,
TBM2007064608,B,2,S,8,100,R,HS,,
TBM2007064609,B,2,SW,4,100,N,HS,,
TBM2007064610,B,2,SW,3,100,N,HF,,
TBM2007064611,B,2,SW,5,100,N,HF,,
TBM2007064612,B,2,S,6,100,N,HF,,
TBM2007064613,B,2,S,7,100,N,LS,,
TBM2007064614,B,2,SW,9,100,N,LS,,
TBM2007064701,B,2,0,0,100,N,HS,,
TBM2007064702,B,2,0,0,100,N,HS,,
TBM2007064703,B,2,0,0,100,N,HS,,
TBM2007064704,B,2,SW,2,100,R,HF,,
TBM2007064705,B,2,SW,4,100,N,HF,,
TBM2007064706,B,2,SW,6,100,N,HF,,
TBM2007064707,B,2,SW,8,100,N,LS,,
TBM2007064708,B,2,SW,8,100,N,LS,,
TBM2007064709,B,2,SW,8,100,N,LR,,
TBM2007070101,B,2,0,0,15,N,MR,,
TBM2007070102,B,2,0,0,15,N,MR,,
TBM2007070103,B,2,0,0,0,N,MR,,
TBM2007070104,B,2,0,0,15,N,MR,,
TBM2007070105,B,2,0,0,25,N,MR,,
TBM2007070106,B,2,0,0,5,N,MR,,
TBM2007070107,B,2,NW,5,10,N,MR,,
TBM2007070108,B,2,W,5,5,N,HR,,
TBM2007070109,B,2,0,0,10,N,HR,,
TBM2007070110,B,2,0,0,10,N,HR,,
TBM2007070111,B,2,0,0,90,N,HR,,
TBM2007070112,B,2,W,2,55,N,HR,,
TBM2007070113,B,2,0,0,80,N,HR,,
TBM2007070114,B,2,W,5,70,N,HR,,
TBM2007070115,B,2,W,10,70,N,HR,,
TBM2007070201,B,2,0,0,40,N,MR,,
TBM2007070202,B,2,0,0,50,N,MR,,
TBM2007070203,B,2,0,0,30,N,MR,,
TBM2007070204,B,2,0,0,40,N,MR,,
TBM2007070205,B,2,0,0,40,N,HR,,
TBM2007070206,B,2,W,6,70,N,HR,,
TBM2007070301,B,2,SE,1,5,N,LF,,
TBM2007070302,B,2,SE,1,5,N,LF,,
TBM2007070303,B,2,SE,2,10,N,LF,,
TBM2007070304,B,2,SE,3,10,N,LS,,
TBM2007070305,B,2,E,3,5,N,LS,,
TBM2007070306,B,2,E,3,5,N,LR,,
TBM2007070307,B,2,SE,3,10,N,LR,,
TBM2007070308,B,2,SE,3,5,N,LR,,
TBM2007070309,B,2,E,1,10,N,LR,,
TBM2007070310,B,2,SW,2,30,N,MR,,
TBM2007070311,B,2,0,0,35,N,MR,,
TBM2007070312,B,2,0,0,65,N,HR,,
TBM2007070313,B,2,W,3,60,N,HR,,
TBM2007070314,B,2,W,3,55,N,HR,,
TBM2007070401,B,2,SW,4,20,N,MR,,
TBM2007070402,B,2,SW,4,20,N,MR,,
TBM2007070403,B,2,SW,2,30,N,MR,,
TBM2007070404,B,2,SW,2,30,N,MR,,
TBM2007070405,B,2,SW,2,30,N,MR,,
TBM2007070406,B,2,SW,5,60,N,HR,,
TBM2007070501,B,2,0,0,40,N,LR,,
TBM2007070502,B,2,NW,3,40,N,MR,,
TBM2007070503,B,2,NW,3,60,N,MR,,
TBM2007070504,B,2,NW,3,75,N,MR,,
TBM2007070505,B,2,NW,5,75,N,MR,,
TBM2007070506,B,2,NW,3,90,N,HR,,
TBM2007070507,B,2,NW,5,60,N,HR,,
TBM2007070601,B,2,NE,2,5,N,HS,,
