"Reference","year","sgyear","FLUCCSCODE","acres","areas","mngacre","lon","lat"
"TBM2019061301","2019","2020",NA,NA,18,8914.56918457957,-82.6168160000018,27.8198830000031
"TBM2019061307","2019","2020",9113,179.938836724274,18,8914.56918457957,-82.5995500000018,27.8099830000031
"TBM2019070606","2019","2020",NA,NA,18,8914.56918457957,-82.6050500000018,27.7984660000031
"TBM2019070607","2019","2020",9113,179.938836724274,18,8914.56918457957,-82.6219330000018,27.7797330000031
"TBM2019081606","2019","2020",NA,NA,18,8914.56918457957,-82.6179830000018,27.8026160000031
"TBM2019091505","2019","2020",NA,NA,18,8914.56918457957,-82.6264660000018,27.7745160000031
"TBM2019101406","2019","2020",9116,536.458886784402,18,8914.56918457957,-82.6267330000018,27.7748660000031
"TBM2019111003","2019","2020",NA,NA,18,8914.56918457957,-82.6265660000018,27.7747500000031
"TBM2019111004","2019","2020",9113,179.938836724274,18,8914.56918457957,-82.6054660000018,27.7960000000031
"TBM2019121309","2019","2020",NA,NA,18,8914.56918457957,-82.6187160000018,27.801533000003
"TBM2018011207","2018","2020",9116,909.1610094189,19,8681.7103268052,-82.5818830000018,27.834816000003
"TBM2018040402","2018","2020",9116,909.1610094189,19,8681.7103268052,-82.5871500000018,27.8354330000031
"TBM2018040403","2018","2020",9116,909.1610094189,19,8681.7103268052,-82.5893500000018,27.8343830000031
"TBM2018041103","2018","2020",9116,909.1610094189,19,8681.7103268052,-82.5878330000018,27.8434160000031
"TBM2018041104","2018","2020",NA,NA,19,8681.7103268052,-82.6126330000018,27.8633160000031
"TBM2018050202","2018","2020",9116,909.1610094189,19,8681.7103268052,-82.5899330000018,27.8376330000031
"TBM2018080703","2018","2020",NA,NA,19,8681.7103268052,-82.6039160000018,27.8650330000031
"TBM2018091405","2018","2020",9116,909.1610094189,19,8681.7103268052,-82.5831500000018,27.8367160000031
"TBM2018101203","2018","2020",9113,396.805541052936,19,8681.7103268052,-82.5901830000018,27.8698500000031
"TBM2018111304","2018","2020",9116,909.1610094189,19,8681.7103268052,-82.5869160000018,27.8320000000031
"TBM2018120802","2018","2020",9116,909.1610094189,19,8681.7103268052,-82.5904500000018,27.8524660000031
"TBM2019010307","2019","2020",NA,NA,19,8681.7103268052,-82.6043660000018,27.8666000000031
"TBM2019030804","2019","2020",9116,909.1610094189,19,8681.7103268052,-82.5846330000018,27.8379660000031
"TBM2019030805","2019","2020",9116,909.1610094189,19,8681.7103268052,-82.5899660000018,27.8375500000031
"TBM2019040401","2019","2020",9113,396.805541052936,19,8681.7103268052,-82.5943330000018,27.8598500000031
"TBM2019040402","2019","2020",9116,909.1610094189,19,8681.7103268052,-82.5821830000018,27.8348330000031
"TBM2019081401","2019","2020",9113,396.805541052936,19,8681.7103268052,-82.5963830000018,27.8596660000031
"TBM2019090906","2019","2020",NA,NA,19,8681.7103268052,-82.6116000000018,27.8661330000031
"TBM2019090907","2019","2020",NA,NA,19,8681.7103268052,-82.6074000000018,27.8690160000031
"TBM2019091508","2019","2020",9116,909.1610094189,19,8681.7103268052,-82.5916330000018,27.8562160000031
"TBM2019100705","2019","2020",9113,396.805541052936,19,8681.7103268052,-82.6171330000018,27.8602830000031
"TBM2019100706","2019","2020",NA,NA,19,8681.7103268052,-82.5964000000018,27.8646830000031
"TBM2019100707","2019","2020",9116,909.1610094189,19,8681.7103268052,-82.5887330000018,27.8461000000031
"TBM2019110907","2019","2020",NA,NA,19,8681.7103268052,-82.6113000000018,27.8665330000031
"TBM2019121304","2019","2020",9116,909.1610094189,19,8681.7103268052,-82.5933830000018,27.8461660000031
"TBM2018020707","2018","2020",9113,396.805541052936,19,8681.7103268052,-82.6051500000018,27.8393000000031
"TBM2018070102","2018","2020",NA,NA,19,8681.7103268052,-82.6120000000018,27.8481000000031
"TBM2018070104","2018","2020",NA,NA,19,8681.7103268052,-82.6218330000018,27.8550830000031
"TBM2018070106","2018","2020",NA,NA,19,8681.7103268052,-82.6098660000018,27.8518830000031
"TBM2018091407","2018","2020",NA,NA,19,8681.7103268052,-82.6034330000018,27.8376660000031
"TBM2018100206","2018","2020",NA,NA,19,8681.7103268052,-82.6005500000018,27.8243330000031
"TBM2018111303","2018","2020",NA,NA,19,8681.7103268052,-82.6044000000018,27.8353000000031
"TBM2019010906","2019","2020",NA,NA,19,8681.7103268052,-82.6173160000018,27.8428660000031
"TBM2019010907","2019","2020",NA,NA,19,8681.7103268052,-82.6224660000018,27.8473160000031
"TBM2019020402","2019","2020",9116,909.1610094189,19,8681.7103268052,-82.5938830000018,27.8249660000031
"TBM2019020403","2019","2020",NA,NA,19,8681.7103268052,-82.6103830000018,27.8519160000031
"TBM2019030403","2019","2020",NA,NA,19,8681.7103268052,-82.6211160000018,27.8465330000031
"TBM2019030404","2019","2020",NA,NA,19,8681.7103268052,-82.6167830000018,27.8471830000031
"TBM2019040403","2019","2020",NA,NA,19,8681.7103268052,-82.6005660000018,27.8242830000031
"TBM2019061305","2019","2020",NA,NA,19,8681.7103268052,-82.6043330000018,27.8375000000031
"TBM2019070605","2019","2020",NA,NA,19,8681.7103268052,-82.6288330000018,27.8526830000031
"TBM2019081402","2019","2020",NA,NA,19,8681.7103268052,-82.6004160000018,27.8291160000031
"TBM2019081404","2019","2020",NA,NA,19,8681.7103268052,-82.6112330000018,27.8480500000031
"TBM2019121305","2019","2020",9116,909.1610094189,19,8681.7103268052,-82.5972660000018,27.8263660000031
"TBM2019121306","2019","2020",NA,NA,19,8681.7103268052,-82.6169000000018,27.8433330000031
"TBM2019121308","2019","2020",9113,396.805541052936,19,8681.7103268052,-82.6045500000018,27.8327160000031
"TBM2018031002","2018","2020",9116,568.107451901284,20,5436.089931421,-82.6018500000018,27.8772160000031
"TBM2018041105","2018","2020",9116,568.107451901284,20,5436.089931421,-82.6138660000018,27.8788830000031
"TBM2018041106","2018","2020",9116,568.107451901284,20,5436.089931421,-82.6227000000018,27.8864500000031
"TBM2018050909","2018","2020",9116,568.107451901284,20,5436.089931421,-82.6188000000018,27.8822000000031
"TBM2018111403","2018","2020",NA,NA,20,5436.089931421,-82.6075660000018,27.8735660000031
"TBM2018111404","2018","2020",9113,678.458431744678,20,5436.089931421,-82.6383500000018,27.8962000000031
"TBM2019010303","2019","2020",NA,NA,20,5436.089931421,-82.6104330000018,27.9188660000031
"TBM2019010304","2019","2020",9113,678.458431744678,20,5436.089931421,-82.6223000000018,27.8924330000031
"TBM2019010305","2019","2020",9116,568.107451901284,20,5436.089931421,-82.6139000000018,27.8875160000031
"TBM2019010306","2019","2020",NA,NA,20,5436.089931421,-82.5900830000018,27.8782830000031
"TBM2019021006","2019","2020",9116,568.107451901284,20,5436.089931421,-82.6065830000018,27.8803330000031
"TBM2019031002","2019","2020",9113,678.458431744678,20,5436.089931421,-82.6310500000018,27.9066330000031
"TBM2019031003","2019","2020",9113,678.458431744678,20,5436.089931421,-82.6448160000018,27.8913330000031
"TBM2019051306","2019","2020",9113,678.458431744678,20,5436.089931421,-82.6325330000018,27.8912330000031
"TBM2019051307","2019","2020",9116,568.107451901284,20,5436.089931421,-82.6029500000018,27.8778830000031
"TBM2019070803","2019","2020",NA,NA,20,5436.089931421,-82.6283330000018,27.9092830000031
"TBM2019080803","2019","2020",9113,678.458431744678,20,5436.089931421,-82.6333660000018,27.8882330000031
"TBM2018011006","2018","2020",9113,370.372997773939,21,6230.09511796729,-82.6818500000018,27.9159330000031
"TBM2018050804","2018","2020",9121,1761.01151392567,21,6230.09511796729,-82.6830330000018,27.9217830000031
"TBM2018050907","2018","2020",9113,370.372997773939,21,6230.09511796729,-82.6559000000018,27.9113000000031
"TBM2018050908","2018","2020",9113,370.372997773939,21,6230.09511796729,-82.6408330000018,27.9087160000031
"TBM2018070403","2018","2020",NA,NA,21,6230.09511796729,-82.6900660000018,27.9261000000031
"TBM2018071104","2018","2020",NA,NA,21,6230.09511796729,-82.6438830000018,27.8975660000031
"TBM2018080808","2018","2020",9116,167.124327499571,21,6230.09511796729,-82.6840330000018,27.9183330000031
"TBM2018090505","2018","2020",9113,370.372997773939,21,6230.09511796729,-82.6650660000018,27.9113500000031
"TBM2018111506","2018","2020",9121,1761.01151392567,21,6230.09511796729,-82.6717830000018,27.9158160000031
"TBM2018120301","2018","2020",9113,370.372997773939,21,6230.09511796729,-82.6548000000018,27.9106500000031
"TBM2018120303","2018","2020",9113,370.372997773939,21,6230.09511796729,-82.6457660000018,27.8986500000031
"TBM2019021004","2019","2020",9113,370.372997773939,21,6230.09511796729,-82.6675660000018,27.9147160000031
"TBM2019041104","2019","2020",NA,NA,21,6230.09511796729,-82.6286830000018,27.9107660000031
"TBM2019051304","2019","2020",9113,370.372997773939,21,6230.09511796729,-82.6452660000018,27.9038660000031
"TBM2019061605","2019","2020",9121,1761.01151392567,21,6230.09511796729,-82.6814160000018,27.9176160000031
"TBM2019061606","2019","2020",9113,370.372997773939,21,6230.09511796729,-82.6509660000018,27.9062660000031
"TBM2019070804","2019","2020",NA,NA,21,6230.09511796729,-82.6511660000018,27.9063160000031
"TBM2019070805","2019","2020",9113,370.372997773939,21,6230.09511796729,-82.6449660000018,27.9082330000031
"TBM2019080804","2019","2020",9113,370.372997773939,21,6230.09511796729,-82.6562830000018,27.9109330000031
"TBM2019080805","2019","2020",9113,370.372997773939,21,6230.09511796729,-82.6696660000018,27.9133330000031
"TBM2019111403","2019","2020",NA,NA,21,6230.09511796729,-82.6899330000018,27.9251830000031
"TBM2018011007","2018","2020",9121,721.794598071725,22,5889.94199094732,-82.7095660000018,27.9336830000031
"TBM2018011008","2018","2020",9121,721.794598071725,22,5889.94199094732,-82.7177330000018,27.9399000000031
"TBM2018020206","2018","2020",NA,NA,22,5889.94199094732,-82.6952000000018,27.9221000000031
"TBM2018031005","2018","2020",9121,721.794598071725,22,5889.94199094732,-82.6996660000018,27.9284000000031
"TBM2018050803","2018","2020",9113,202.363085812128,22,5889.94199094732,-82.7206660000018,27.9407830000031
"TBM2018060808","2018","2020",9116,132.003926880863,22,5889.94199094732,-82.6914660000018,27.9614830000031
"TBM2018070401","2018","2020",9113,202.363085812128,22,5889.94199094732,-82.6484500000018,27.9667000000031
"TBM2018070405","2018","2020",NA,NA,22,5889.94199094732,-82.6819500000018,27.9626500000031
"TBM2018080807","2018","2020",9121,721.794598071725,22,5889.94199094732,-82.7160660000018,27.9352160000031
"TBM2018090503","2018","2020",9113,202.363085812128,22,5889.94199094732,-82.7183500000018,27.9564160000031
"TBM2018090504","2018","2020",9113,202.363085812128,22,5889.94199094732,-82.7036660000018,27.9251500000031
"TBM2018101401","2018","2020",9113,202.363085812128,22,5889.94199094732,-82.7216660000018,27.9371160000031
"TBM2018111503","2018","2020",9113,202.363085812128,22,5889.94199094732,-82.7217660000018,27.9376500000031
"TBM2018120702","2018","2020",9121,721.794598071725,22,5889.94199094732,-82.7165830000018,27.9366830000031
"TBM2019010701","2019","2020",NA,NA,22,5889.94199094732,-82.6697660000018,27.9639660000031
"TBM2019010703","2019","2020",NA,NA,22,5889.94199094732,-82.7037500000018,27.9597160000031
"TBM2019020803","2019","2020",9113,202.363085812128,22,5889.94199094732,-82.7122500000018,27.9299330000031
"TBM2019020804","2019","2020",9113,202.363085812128,22,5889.94199094732,-82.7219830000018,27.9374000000031
"TBM2019020806","2019","2020",9113,202.363085812128,22,5889.94199094732,-82.7235160000018,27.9498000000031
"TBM2019031005","2019","2020",9113,202.363085812128,22,5889.94199094732,-82.7206830000018,27.9372660000031
"TBM2019031006","2019","2020",9113,202.363085812128,22,5889.94199094732,-82.7227000000018,27.9524330000031
"TBM2019040603","2019","2020",NA,NA,22,5889.94199094732,-82.7015500000018,27.9602660000031
"TBM2019051203","2019","2020",9116,132.003926880863,22,5889.94199094732,-82.7035500000018,27.926450000003
"TBM2019051204","2019","2020",9113,202.363085812128,22,5889.94199094732,-82.7076000000018,27.9284500000031
"TBM2019060608","2019","2020",9121,721.794598071725,22,5889.94199094732,-82.7137000000018,27.9334830000031
"TBM2019091204","2019","2020",9121,721.794598071725,22,5889.94199094732,-82.6963500000018,27.9577660000031
"TBM2019091205","2019","2020",NA,NA,22,5889.94199094732,-82.7005160000018,27.9335000000031
"TBM2019101304","2019","2020",9113,202.363085812128,22,5889.94199094732,-82.7095830000018,27.9315160000031
"TBM2019111402","2019","2020",NA,NA,22,5889.94199094732,-82.6990160000018,27.9132000000031
"TBM2019111404","2019","2020",9113,202.363085812128,22,5889.94199094732,-82.7053160000018,27.9283830000031
"TBM2018011001","2018","2020",NA,NA,23,10324.2194663088,-82.6889160000018,28.0255830000031
"TBM2018011004","2018","2020",NA,NA,23,10324.2194663088,-82.6953500000018,27.9762330000031
"TBM2018020207","2018","2020",NA,NA,23,10324.2194663088,-82.6679500000018,28.0019000000031
"TBM2018030705","2018","2020",9113,395.266453766997,23,10324.2194663088,-82.6897000000018,27.9627660000031
"TBM2018030707","2018","2020",NA,NA,23,10324.2194663088,-82.6722330000018,28.0317000000031
"TBM2018030708","2018","2020",9113,395.266453766997,23,10324.2194663088,-82.6649500000018,28.0095330000031
"TBM2018040703","2018","2020",9116,303.925057561217,23,10324.2194663088,-82.6570160000018,27.9991830000031
"TBM2018040704","2018","2020",9116,303.925057561217,23,10324.2194663088,-82.6573330000018,28.0002660000031
"TBM2018040705","2018","2020",NA,NA,23,10324.2194663088,-82.6567000000018,27.9980330000031
"TBM2018040706","2018","2020",NA,NA,23,10324.2194663088,-82.6678160000018,28.0003830000031
"TBM2018040707","2018","2020",9116,303.925057561217,23,10324.2194663088,-82.6834500000018,27.9934500000031
"TBM2018060801","2018","2020",9113,395.266453766997,23,10324.2194663088,-82.6886160000018,27.9880330000031
"TBM2018060802","2018","2020",9113,395.266453766997,23,10324.2194663088,-82.6683500000018,28.0169160000031
"TBM2018070406","2018","2020",9121,704.594041428674,23,10324.2194663088,-82.6871160000018,27.9723330000031
"TBM2018070407","2018","2020",9113,395.266453766997,23,10324.2194663088,-82.6746660000018,28.0055660000031
"TBM2018080804","2018","2020",9113,395.266453766997,23,10324.2194663088,-82.6840830000018,28.0184330000031
"TBM2018080805","2018","2020",9113,395.266453766997,23,10324.2194663088,-82.6845160000018,28.0307660000031
"TBM2018090205","2018","2020",9116,303.925057561217,23,10324.2194663088,-82.6558500000018,28.0012830000031
"TBM2018101404","2018","2020",9121,704.594041428674,23,10324.2194663088,-82.6667330000018,27.9996330000031
"TBM2018101405","2018","2020",9113,395.266453766997,23,10324.2194663088,-82.6805330000018,28.0116000000031
"TBM2018120705","2018","2020",9113,395.266453766997,23,10324.2194663088,-82.6864500000018,27.9884000000031
"TBM2019010704","2019","2020",NA,NA,23,10324.2194663088,-82.6871000000018,27.9736160000031
"TBM2019010706","2019","2020",9113,395.266453766997,23,10324.2194663088,-82.6679160000018,28.0299000000031
"TBM2019020808","2019","2020",9113,395.266453766997,23,10324.2194663088,-82.6679160000018,28.0172000000031
"TBM2019030902","2019","2020",9121,704.594041428674,23,10324.2194663088,-82.6733000000018,28.0018830000031
"TBM2019051207","2019","2020",9116,303.925057561217,23,10324.2194663088,-82.6628330000018,27.9995160000031
"TBM2019051208","2019","2020",9116,303.925057561217,23,10324.2194663088,-82.6569660000018,27.9992160000031
"TBM2019060604","2019","2020",NA,NA,23,10324.2194663088,-82.6676330000018,28.0150500000031
"TBM2019081205","2019","2020",9116,303.925057561217,23,10324.2194663088,-82.6651500000018,28.0240330000031
"TBM2019091201","2019","2020",9116,303.925057561217,23,10324.2194663088,-82.6572330000018,27.9996660000031
"TBM2019091203","2019","2020",9113,395.266453766997,23,10324.2194663088,-82.6822000000018,27.9964160000031
"TBM2019101302","2019","2020",NA,NA,23,10324.2194663088,-82.6826830000018,27.9635330000031
"TBM2019111505","2019","2020",9113,395.266453766997,23,10324.2194663088,-82.6846160000018,27.9908330000031
"TBM2019121001","2019","2020",9113,395.266453766997,23,10324.2194663088,-82.6828330000018,27.9958330000031
"TBM2019121003","2019","2020",NA,NA,23,10324.2194663088,-82.6648660000018,28.0247830000031
"TBM2018020201","2018","2020",9113,777.115087122659,24,9065.01672451541,-82.6096660000018,27.9728160000031
"TBM2018020203","2018","2020",NA,NA,24,9065.01672451541,-82.5727000000018,27.9693830000031
"TBM2018020208","2018","2020",9121,838.563379352443,24,9065.01672451541,-82.6187160000018,27.9839000000031
"TBM2018030709","2018","2020",9113,777.115087122659,24,9065.01672451541,-82.6182330000018,27.9847160000031
"TBM2018050905","2018","2020",9113,777.115087122659,24,9065.01672451541,-82.6003000000018,27.9738830000031
"TBM2018060810","2018","2020",NA,NA,24,9065.01672451541,-82.6244160000018,28.0047160000031
"TBM2018060811","2018","2020",9116,481.252655667379,24,9065.01672451541,-82.6116660000018,27.9887830000031
"TBM2018080802","2018","2020",9113,777.115087122659,24,9065.01672451541,-82.6046830000018,27.9831000000031
"TBM2018090206","2018","2020",9121,838.563379352443,24,9065.01672451541,-82.6379160000018,27.9939830000031
"TBM2018090207","2018","2020",9121,838.563379352443,24,9065.01672451541,-82.6224500000018,27.9901500000031
"TBM2018100706","2018","2020",NA,NA,24,9065.01672451541,-82.6117000000018,27.9905830000031
"TBM2018100707","2018","2020",NA,NA,24,9065.01672451541,-82.6111660000018,28.0034830000031
"TBM2018111501","2018","2020",NA,NA,24,9065.01672451541,-82.6289830000018,28.0008830000031
"TBM2018120707","2018","2020",9116,481.252655667379,24,9065.01672451541,-82.6141500000018,27.9901000000031
"TBM2019020809","2019","2020",NA,NA,24,9065.01672451541,-82.6279500000018,28.0009330000031
"TBM2019030904","2019","2020",NA,NA,24,9065.01672451541,-82.6444160000018,28.0167000000031
